date,day_index,selected_candidate,selected_tau,selected_rho,selected_gamma,soc_start_kwh,soc_end_kwh,realized_total_cost_yuan,plan_cost_yuan,emergency_cost_yuan,emergency_kwh,spill_kwh,candidate_scores_using_past_only
2025-06-30,180,nocvar_g0.05,,0.0,0.05,7882.266231575559,6126.251371518508,47022.94758492236,47022.94758492236,0.0,0.0,706.935411111113,"{""nocvar_g0.00"": 49455.281062535876, ""cvar_t0.90_r0.05_g0.00"": 48037.85440564935, ""cvar_t0.90_r0.20_g0.00"": 46201.55373159662, ""cvar_t0.95_r0.05_g0.00"": 48037.85440564935, ""cvar_t0.95_r0.20_g0.00"": 46201.55373159662, ""nocvar_g0.02"": 47542.19070386283, ""cvar_t0.90_r0.05_g0.02"": 44863.87967370271, ""cvar_t0.90_r0.20_g0.02"": 46094.00909154067, ""cvar_t0.95_r0.05_g0.02"": 44865.50076560843, ""cvar_t0.95_r0.20_g0.02"": 46094.00909154067, ""nocvar_g0.05"": 44654.13274304924, ""cvar_t0.90_r0.05_g0.05"": 45045.847819789546, ""cvar_t0.90_r0.20_g0.05"": 46018.01267113907, ""cvar_t0.95_r0.05_g0.05"": 45069.93337205848, ""cvar_t0.95_r0.20_g0.05"": 46021.460392500354}"
2025-07-01,181,nocvar_g0.05,,0.0,0.05,6126.251371518508,3638.772665277777,78797.76872481489,47549.85126540905,31247.91745940583,5207.332735878179,276.0019683333346,"{""nocvar_g0.00"": 47897.14764907554, ""cvar_t0.90_r0.05_g0.00"": 46838.00583371807, ""cvar_t0.90_r0.20_g0.00"": 46235.34458822485, ""cvar_t0.95_r0.05_g0.00"": 46838.00583371807, ""cvar_t0.95_r0.20_g0.00"": 46235.34458822485, ""nocvar_g0.02"": 46486.49351403892, ""cvar_t0.90_r0.05_g0.02"": 44657.904853851185, ""cvar_t0.90_r0.20_g0.02"": 46131.80263525854, ""cvar_t0.95_r0.05_g0.02"": 44659.5259457569, ""cvar_t0.95_r0.20_g0.02"": 46131.80263525854, ""nocvar_g0.05"": 44414.649716337044, ""cvar_t0.90_r0.05_g0.05"": 44829.39023536898, ""cvar_t0.90_r0.20_g0.05"": 46067.347291177204, ""cvar_t0.95_r0.05_g0.05"": 44872.981754871806, ""cvar_t0.95_r0.20_g0.05"": 46070.79501253849}"
2025-07-02,182,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,3638.772665277777,3780.013311944444,55922.51598600476,53010.6497449334,2911.8662410713596,477.00069584081507,6725.745169844624,"{""nocvar_g0.00"": 47102.15701616481, ""cvar_t0.90_r0.05_g0.00"": 46220.330862801624, ""cvar_t0.90_r0.20_g0.00"": 46425.71358388129, ""cvar_t0.95_r0.05_g0.00"": 46220.330862801624, ""cvar_t0.95_r0.20_g0.00"": 46425.71358388129, ""nocvar_g0.02"": 46595.72648840431, ""cvar_t0.90_r0.05_g0.02"": 44907.16315485811, ""cvar_t0.90_r0.20_g0.02"": 46319.69107001017, ""cvar_t0.95_r0.05_g0.02"": 44908.78424676383, ""cvar_t0.95_r0.20_g0.02"": 46319.69107001017, ""nocvar_g0.05"": 45487.267498263136, ""cvar_t0.90_r0.05_g0.05"": 45737.76904542792, ""cvar_t0.90_r0.20_g0.05"": 46250.29071927793, ""cvar_t0.95_r0.05_g0.05"": 45685.62687801713, ""cvar_t0.95_r0.20_g0.05"": 46261.786345812274}"
2025-07-03,183,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,3780.013311944444,3858.3407502777773,69088.6600815249,50894.85170572241,18193.808375802484,2983.3772512666574,201.19430000000057,"{""nocvar_g0.00"": 46051.60865766173, ""cvar_t0.90_r0.05_g0.00"": 45865.89990660676, ""cvar_t0.90_r0.20_g0.00"": 46702.22689449282, ""cvar_t0.95_r0.05_g0.00"": 45865.89990660676, ""cvar_t0.95_r0.20_g0.00"": 46702.22689449282, ""nocvar_g0.02"": 46246.629412280265, ""cvar_t0.90_r0.05_g0.02"": 45197.029719924074, ""cvar_t0.90_r0.20_g0.02"": 46597.15953538842, ""cvar_t0.95_r0.05_g0.02"": 45198.650811829786, ""cvar_t0.95_r0.20_g0.02"": 46597.15953538842, ""nocvar_g0.05"": 45746.21605715958, ""cvar_t0.90_r0.05_g0.05"": 46024.40411301708, ""cvar_t0.90_r0.20_g0.05"": 46530.92199858766, ""cvar_t0.95_r0.05_g0.05"": 45972.29550489366, ""cvar_t0.95_r0.20_g0.05"": 46542.417625122005}"
2025-07-04,184,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,3858.3407502777773,3634.7998399999988,33460.5661911832,23091.004254751228,10369.561936431972,2629.6565960333323,9848.138558641973,"{""nocvar_g0.00"": 47031.36059070615, ""cvar_t0.90_r0.05_g0.00"": 46380.61994586531, ""cvar_t0.90_r0.20_g0.00"": 47159.52132265464, ""cvar_t0.95_r0.05_g0.00"": 46380.61994586531, ""cvar_t0.95_r0.20_g0.00"": 47159.52132265464, ""nocvar_g0.02"": 47401.965105087846, ""cvar_t0.90_r0.05_g0.02"": 45823.984060770956, ""cvar_t0.90_r0.20_g0.02"": 47055.70394898065, ""cvar_t0.95_r0.05_g0.02"": 45824.37604009723, ""cvar_t0.95_r0.20_g0.02"": 47055.70394898065, ""nocvar_g0.05"": 47072.54890048835, ""cvar_t0.90_r0.05_g0.05"": 47261.590686195974, ""cvar_t0.90_r0.20_g0.05"": 46987.9307694555, ""cvar_t0.95_r0.05_g0.05"": 46947.01018762169, ""cvar_t0.95_r0.20_g0.05"": 46999.42639598986}"
2025-07-05,185,cvar_t0.90_r0.05_g0.02,0.9,0.05,0.02,3634.7998399999988,3882.8503170370363,32149.36286602307,23936.153952014523,8213.208914008548,1540.1032101729838,10429.462664972565,"{""nocvar_g0.00"": 46697.32202320186, ""cvar_t0.90_r0.05_g0.00"": 46094.4255586574, ""cvar_t0.90_r0.20_g0.00"": 47001.75204857043, ""cvar_t0.95_r0.05_g0.00"": 46094.4255586574, ""cvar_t0.95_r0.20_g0.00"": 47001.75204857043, ""nocvar_g0.02"": 47190.37705977663, ""cvar_t0.90_r0.05_g0.02"": 45900.528014880765, ""cvar_t0.90_r0.20_g0.02"": 46898.54589023282, ""cvar_t0.95_r0.05_g0.02"": 45900.91999420704, ""cvar_t0.95_r0.20_g0.02"": 46898.54589023282, ""nocvar_g0.05"": 46910.337702281904, ""cvar_t0.90_r0.05_g0.05"": 47096.1767136529, ""cvar_t0.90_r0.20_g0.05"": 46831.975936142764, ""cvar_t0.95_r0.05_g0.05"": 46779.59920897121, ""cvar_t0.95_r0.20_g0.05"": 46843.471562677114}"
2025-07-06,186,cvar_t0.95_r0.05_g0.02,0.95,0.05,0.02,3882.8503170370363,3633.1835605555557,92133.61214797558,48693.31602746172,43440.29612051386,6755.872621868326,40.013414999999554,"{""nocvar_g0.00"": 46751.49467355089, ""cvar_t0.90_r0.05_g0.00"": 46307.71883353265, ""cvar_t0.90_r0.20_g0.00"": 47264.99148704398, ""cvar_t0.95_r0.05_g0.00"": 46307.71883353265, ""cvar_t0.95_r0.20_g0.00"": 47264.99148704398, ""nocvar_g0.02"": 47499.97617576581, ""cvar_t0.90_r0.05_g0.02"": 46280.02782292185, ""cvar_t0.90_r0.20_g0.02"": 47161.517421467215, ""cvar_t0.95_r0.05_g0.02"": 46278.902281342875, ""cvar_t0.95_r0.20_g0.02"": 47161.517421467215, ""nocvar_g0.05"": 47191.04146839668, ""cvar_t0.90_r0.05_g0.05"": 47376.64683062787, ""cvar_t0.90_r0.20_g0.05"": 47104.823695958745, ""cvar_t0.95_r0.05_g0.05"": 47059.92873905623, ""cvar_t0.95_r0.20_g0.05"": 47114.00185263977}"
2025-07-07,187,cvar_t0.95_r0.05_g0.02,0.95,0.05,0.02,3633.1835605555557,4741.418822148149,54640.36804238609,53816.10206497859,824.2659774074993,122.20357166666656,6304.569300740739,"{""nocvar_g0.00"": 48364.93317029218, ""cvar_t0.90_r0.05_g0.00"": 47707.44616220239, ""cvar_t0.90_r0.20_g0.00"": 48055.440200919584, ""cvar_t0.95_r0.05_g0.00"": 47707.44616220239, ""cvar_t0.95_r0.20_g0.00"": 48055.440200919584, ""nocvar_g0.02"": 49041.80504646711, ""cvar_t0.90_r0.05_g0.02"": 47655.46596315397, ""cvar_t0.90_r0.20_g0.02"": 47950.32937250255, ""cvar_t0.95_r0.05_g0.02"": 47617.477375878494, ""cvar_t0.95_r0.20_g0.02"": 47950.32937250255, ""nocvar_g0.05"": 48660.480316319954, ""cvar_t0.90_r0.05_g0.05"": 48820.753951797684, ""cvar_t0.90_r0.20_g0.05"": 48313.84404670647, ""cvar_t0.95_r0.05_g0.05"": 48504.03586022606, ""cvar_t0.95_r0.20_g0.05"": 47908.94056018312}"
2025-07-08,188,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,4741.418822148149,5687.0005698237355,53781.949711419875,53719.40323236988,62.54647904999395,13.046824999998739,3212.5793657960626,"{""nocvar_g0.00"": 48282.907736460234, ""cvar_t0.90_r0.05_g0.00"": 47705.54665392436, ""cvar_t0.90_r0.20_g0.00"": 47964.790226089426, ""cvar_t0.95_r0.05_g0.00"": 47705.54665392436, ""cvar_t0.95_r0.20_g0.00"": 47964.790226089426, ""nocvar_g0.02"": 49030.43776969259, ""cvar_t0.90_r0.05_g0.02"": 47753.04094547347, ""cvar_t0.90_r0.20_g0.02"": 47885.073345293466, ""cvar_t0.95_r0.05_g0.02"": 47715.052358197994, ""cvar_t0.95_r0.20_g0.02"": 47885.073345293466, ""nocvar_g0.05"": 48592.47939942183, ""cvar_t0.90_r0.05_g0.05"": 48752.75303489956, ""cvar_t0.90_r0.20_g0.05"": 48245.84312980834, ""cvar_t0.95_r0.05_g0.05"": 48436.03494332793, ""cvar_t0.95_r0.20_g0.05"": 47840.939643285}"
2025-07-09,189,cvar_t0.95_r0.05_g0.02,0.95,0.05,0.02,5687.0005698237355,5530.8528049074075,52778.60722600642,52467.59768163142,311.0095443749973,46.13137499999959,3219.774536469754,"{""nocvar_g0.00"": 48489.96178072524, ""cvar_t0.90_r0.05_g0.00"": 47885.41792905113, ""cvar_t0.90_r0.20_g0.00"": 47938.11590131225, ""cvar_t0.95_r0.05_g0.00"": 47885.41792905113, ""cvar_t0.95_r0.20_g0.00"": 47938.11590131225, ""nocvar_g0.02"": 49186.797008950074, ""cvar_t0.90_r0.05_g0.02"": 47843.944643782415, ""cvar_t0.90_r0.20_g0.02"": 47880.28447035321, ""cvar_t0.95_r0.05_g0.02"": 47806.31249252751, ""cvar_t0.95_r0.20_g0.02"": 47880.28447035321, ""nocvar_g0.05"": 48578.011624825296, ""cvar_t0.90_r0.05_g0.05"": 48744.77617593201, ""cvar_t0.90_r0.20_g0.05"": 48245.25923545928, ""cvar_t0.95_r0.05_g0.05"": 48427.94654128859, ""cvar_t0.95_r0.20_g0.05"": 47840.35574893593}"
2025-07-10,190,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,5530.8528049074075,5952.075964013943,51641.043959720206,51641.043959720206,0.0,0.0,2901.7380717489673,"{""nocvar_g0.00"": 47711.9125577378, ""cvar_t0.90_r0.05_g0.00"": 47166.77272398194, ""cvar_t0.90_r0.20_g0.00"": 47973.5309052264, ""cvar_t0.95_r0.05_g0.00"": 47166.77272398194, ""cvar_t0.95_r0.20_g0.00"": 47973.5309052264, ""nocvar_g0.02"": 48453.71984283038, ""cvar_t0.90_r0.05_g0.02"": 47467.30152232357, ""cvar_t0.90_r0.20_g0.02"": 47924.80942819674, ""cvar_t0.95_r0.05_g0.02"": 47429.695035550896, ""cvar_t0.95_r0.20_g0.02"": 47924.80942819674, ""nocvar_g0.05"": 48599.0614143078, ""cvar_t0.90_r0.05_g0.05"": 48776.91427829707, ""cvar_t0.90_r0.20_g0.05"": 48288.54927143598, ""cvar_t0.95_r0.05_g0.05"": 48464.765777723675, ""cvar_t0.95_r0.20_g0.05"": 47886.84431545733}"
2025-07-11,191,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,5952.075964013943,6158.71327275,30826.28087284843,25975.711070123045,4850.569802725384,1161.963279250002,7006.608500792184,"{""nocvar_g0.00"": 47629.0191666427, ""cvar_t0.90_r0.05_g0.00"": 47122.60133552961, ""cvar_t0.90_r0.20_g0.00"": 48091.93263387389, ""cvar_t0.95_r0.05_g0.00"": 47122.60133552961, ""cvar_t0.95_r0.20_g0.00"": 48091.93263387389, ""nocvar_g0.02"": 48353.69080681192, ""cvar_t0.90_r0.05_g0.02"": 47388.993796355986, ""cvar_t0.90_r0.20_g0.02"": 48045.22170444244, ""cvar_t0.95_r0.05_g0.02"": 47368.591993718124, ""cvar_t0.95_r0.20_g0.02"": 48045.22170444244, ""nocvar_g0.05"": 48502.39767196036, ""cvar_t0.90_r0.05_g0.05"": 48680.3046940464, ""cvar_t0.90_r0.20_g0.05"": 48276.16325878678, ""cvar_t0.95_r0.05_g0.05"": 48382.824794795466, ""cvar_t0.95_r0.20_g0.05"": 48014.94759037514}"
2025-07-12,192,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,6158.71327275,6192.618959202969,26521.297995083245,26521.297995083245,0.0,0.0,8929.338004670783,"{""nocvar_g0.00"": 47997.34548205647, ""cvar_t0.90_r0.05_g0.00"": 47505.61379930878, ""cvar_t0.90_r0.20_g0.00"": 48260.98177157093, ""cvar_t0.95_r0.05_g0.00"": 47505.61379930878, ""cvar_t0.95_r0.20_g0.00"": 48260.98177157093, ""nocvar_g0.02"": 48736.96149835707, ""cvar_t0.90_r0.05_g0.02"": 47747.58637930625, ""cvar_t0.90_r0.20_g0.02"": 48214.16095757709, ""cvar_t0.95_r0.05_g0.02"": 47727.18457666839, ""cvar_t0.95_r0.20_g0.02"": 48214.16095757709, ""nocvar_g0.05"": 48668.26478892475, ""cvar_t0.90_r0.05_g0.05"": 48848.07622220069, ""cvar_t0.90_r0.20_g0.05"": 48445.55302719828, ""cvar_t0.95_r0.05_g0.05"": 48552.21456320695, ""cvar_t0.95_r0.20_g0.05"": 48184.33735878663}"
2025-07-13,193,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,6192.618959202969,6365.27033561111,53215.193147658734,53176.5803623004,38.612785358331905,5.710683333333122,8591.325093106994,"{""nocvar_g0.00"": 48252.633671796844, ""cvar_t0.90_r0.05_g0.00"": 47721.64774386042, ""cvar_t0.90_r0.20_g0.00"": 48371.4531353037, ""cvar_t0.95_r0.05_g0.00"": 47721.64774386042, ""cvar_t0.95_r0.20_g0.00"": 48371.4531353037, ""nocvar_g0.02"": 48951.38892597752, ""cvar_t0.90_r0.05_g0.02"": 47887.95683168302, ""cvar_t0.90_r0.20_g0.02"": 48331.98292649031, ""cvar_t0.95_r0.05_g0.02"": 47867.55502904517, ""cvar_t0.95_r0.20_g0.02"": 48331.98292649031, ""nocvar_g0.05"": 48776.9897639481, ""cvar_t0.90_r0.05_g0.05"": 48956.80119722404, ""cvar_t0.90_r0.20_g0.05"": 48556.18800292022, ""cvar_t0.95_r0.05_g0.05"": 48661.86396303542, ""cvar_t0.95_r0.20_g0.05"": 48309.887651132514}"
2025-07-14,194,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,6365.27033561111,5814.717972740746,52185.63137772598,52131.855050225975,53.77632750000053,7.977500000000077,6431.564010596699,"{""nocvar_g0.00"": 48283.033544464, ""cvar_t0.90_r0.05_g0.00"": 47707.40948733576, ""cvar_t0.90_r0.20_g0.00"": 48251.86072341011, ""cvar_t0.95_r0.05_g0.00"": 47707.40948733576, ""cvar_t0.95_r0.20_g0.00"": 48251.86072341011, ""nocvar_g0.02"": 48914.39491630803, ""cvar_t0.90_r0.05_g0.02"": 47797.665969754504, ""cvar_t0.90_r0.20_g0.02"": 48231.02668551887, ""cvar_t0.95_r0.05_g0.02"": 47780.98490374427, ""cvar_t0.95_r0.20_g0.02"": 48231.02668551887, ""nocvar_g0.05"": 48585.77885642922, ""cvar_t0.90_r0.05_g0.05"": 48766.66901142452, ""cvar_t0.90_r0.20_g0.05"": 48374.8277199632, ""cvar_t0.95_r0.05_g0.05"": 48473.3516292749, ""cvar_t0.95_r0.20_g0.05"": 48216.59595079817}"
2025-07-15,195,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,5814.717972740746,8499.931055016465,57840.67030716163,57840.67030716163,0.0,0.0,9581.428046687244,"{""nocvar_g0.00"": 48340.25073982908, ""cvar_t0.90_r0.05_g0.00"": 47703.23676398959, ""cvar_t0.90_r0.20_g0.00"": 48119.143969335346, ""cvar_t0.95_r0.05_g0.00"": 47703.23676398959, ""cvar_t0.95_r0.20_g0.00"": 48119.143969335346, ""nocvar_g0.02"": 48944.64386048762, ""cvar_t0.90_r0.05_g0.02"": 47874.40574285678, ""cvar_t0.90_r0.20_g0.02"": 48094.78779901952, ""cvar_t0.95_r0.05_g0.02"": 47857.72467684655, ""cvar_t0.95_r0.20_g0.02"": 48094.78779901952, ""nocvar_g0.05"": 48749.61862329031, ""cvar_t0.90_r0.05_g0.05"": 48800.85308068759, ""cvar_t0.90_r0.20_g0.05"": 48256.706200984416, ""cvar_t0.95_r0.05_g0.05"": 48507.535698537984, ""cvar_t0.95_r0.20_g0.05"": 48098.474431819384}"
2025-07-16,196,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,8499.931055016465,7797.699715658331,54180.27566893935,54180.27566893935,0.0,0.0,8697.523327901234,"{""nocvar_g0.00"": 48633.571869534186, ""cvar_t0.90_r0.05_g0.00"": 47985.03434218105, ""cvar_t0.90_r0.20_g0.00"": 48149.37778240828, ""cvar_t0.95_r0.05_g0.00"": 47985.03434218105, ""cvar_t0.95_r0.20_g0.00"": 48149.37778240828, ""nocvar_g0.02"": 49220.488058574556, ""cvar_t0.90_r0.05_g0.02"": 48100.037506788365, ""cvar_t0.90_r0.20_g0.02"": 48137.49365531914, ""cvar_t0.95_r0.05_g0.02"": 48083.35644077813, ""cvar_t0.95_r0.20_g0.02"": 48137.49365531914, ""nocvar_g0.05"": 49027.88382231774, ""cvar_t0.90_r0.05_g0.05"": 48960.75242500597, ""cvar_t0.90_r0.20_g0.05"": 48314.09272552783, ""cvar_t0.95_r0.05_g0.05"": 48669.69713251407, ""cvar_t0.95_r0.20_g0.05"": 48155.8609563628}"
2025-07-17,197,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,7797.699715658331,8119.182645468427,53659.28569702177,53659.28569702177,0.0,0.0,5479.264252175916,"{""nocvar_g0.00"": 48610.28069829969, ""cvar_t0.90_r0.05_g0.00"": 47945.78979032836, ""cvar_t0.90_r0.20_g0.00"": 48113.732489732756, ""cvar_t0.95_r0.05_g0.00"": 47945.78979032836, ""cvar_t0.95_r0.20_g0.00"": 48113.732489732756, ""nocvar_g0.02"": 49218.88739079406, ""cvar_t0.90_r0.05_g0.02"": 48052.22245662041, ""cvar_t0.90_r0.20_g0.02"": 48102.144747311824, ""cvar_t0.95_r0.05_g0.02"": 48034.96599165129, ""cvar_t0.95_r0.20_g0.02"": 48102.144747311824, ""nocvar_g0.05"": 49015.801697139934, ""cvar_t0.90_r0.05_g0.05"": 48908.23099411944, ""cvar_t0.90_r0.20_g0.05"": 48241.08111839008, ""cvar_t0.95_r0.05_g0.05"": 48623.79694167173, ""cvar_t0.95_r0.20_g0.05"": 48118.27074143791}"
2025-07-18,198,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,8119.182645468427,8780.974004624257,28657.809590079818,28657.809590079818,0.0,0.0,9780.053377527562,"{""nocvar_g0.00"": 48623.569996462924, ""cvar_t0.90_r0.05_g0.00"": 47959.818706217215, ""cvar_t0.90_r0.20_g0.00"": 48246.11218887241, ""cvar_t0.95_r0.05_g0.00"": 47959.818706217215, ""cvar_t0.95_r0.20_g0.00"": 48246.11218887241, ""nocvar_g0.02"": 49200.85662555266, ""cvar_t0.90_r0.05_g0.02"": 48026.89328987758, ""cvar_t0.90_r0.20_g0.02"": 48237.76373175522, ""cvar_t0.95_r0.05_g0.02"": 48014.15902976467, ""cvar_t0.95_r0.20_g0.02"": 48237.76373175522, ""nocvar_g0.05"": 48986.073848897955, ""cvar_t0.90_r0.05_g0.05"": 48862.77606696928, ""cvar_t0.90_r0.20_g0.05"": 48187.97705198098, ""cvar_t0.95_r0.05_g0.05"": 48578.56718773998, ""cvar_t0.95_r0.20_g0.05"": 48263.540097700716}"
2025-07-19,199,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,8780.974004624257,8672.728373549384,28885.288207686426,28885.288207686426,0.0,0.0,14778.170351172837,"{""nocvar_g0.00"": 48907.75232215248, ""cvar_t0.90_r0.05_g0.00"": 48216.04341868166, ""cvar_t0.90_r0.20_g0.00"": 48466.50296519251, ""cvar_t0.95_r0.05_g0.00"": 48216.04341868166, ""cvar_t0.95_r0.20_g0.00"": 48466.50296519251, ""nocvar_g0.02"": 49478.52304775524, ""cvar_t0.90_r0.05_g0.02"": 48262.65676441177, ""cvar_t0.90_r0.20_g0.02"": 48441.443132184664, ""cvar_t0.95_r0.05_g0.02"": 48249.92250429886, ""cvar_t0.95_r0.20_g0.02"": 48441.443132184664, ""nocvar_g0.05"": 49242.636777811545, ""cvar_t0.90_r0.05_g0.05"": 49087.62468561357, ""cvar_t0.90_r0.20_g0.05"": 48395.667962169086, ""cvar_t0.95_r0.05_g0.05"": 48803.41580638428, ""cvar_t0.95_r0.20_g0.05"": 48471.8824242226}"
2025-07-20,200,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,8672.728373549384,9231.66009943781,56174.92399876675,56174.92399876675,0.0,0.0,8827.375738339353,"{""nocvar_g0.00"": 49166.690852940585, ""cvar_t0.90_r0.05_g0.00"": 48468.60479409066, ""cvar_t0.90_r0.20_g0.00"": 48655.68844864174, ""cvar_t0.95_r0.05_g0.00"": 48468.60479409066, ""cvar_t0.95_r0.20_g0.00"": 48655.68844864174, ""nocvar_g0.02"": 49724.14376242075, ""cvar_t0.90_r0.05_g0.02"": 48484.90014587884, ""cvar_t0.90_r0.20_g0.02"": 48591.21321642723, ""cvar_t0.95_r0.05_g0.02"": 48472.17422605285, ""cvar_t0.95_r0.20_g0.02"": 48591.21321642723, ""nocvar_g0.05"": 49470.466881332344, ""cvar_t0.90_r0.05_g0.05"": 49270.06969395566, ""cvar_t0.90_r0.20_g0.05"": 48546.47687705892, ""cvar_t0.95_r0.05_g0.05"": 48985.860814726366, ""cvar_t0.95_r0.20_g0.05"": 48624.07140283514}"
2025-07-21,201,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,9231.66009943781,9733.145067425743,61225.72925560938,61225.72925560938,0.0,0.0,14568.21742286008,"{""nocvar_g0.00"": 49213.61712644819, ""cvar_t0.90_r0.05_g0.00"": 48486.782715116264, ""cvar_t0.90_r0.20_g0.00"": 48594.73493496718, ""cvar_t0.95_r0.05_g0.00"": 48486.782715116264, ""cvar_t0.95_r0.20_g0.00"": 48594.73493496718, ""nocvar_g0.02"": 49745.48488526156, ""cvar_t0.90_r0.05_g0.02"": 48477.109658969064, ""cvar_t0.90_r0.20_g0.02"": 48530.67836670479, ""cvar_t0.95_r0.05_g0.02"": 48472.50608338274, ""cvar_t0.95_r0.20_g0.02"": 48530.67836670479, ""nocvar_g0.05"": 49483.62404794146, ""cvar_t0.90_r0.05_g0.05"": 49260.416952387, ""cvar_t0.90_r0.20_g0.05"": 48463.52789136919, ""cvar_t0.95_r0.05_g0.05"": 48977.237966049644, ""cvar_t0.95_r0.20_g0.05"": 48559.574406712214}"
2025-07-22,202,cvar_t0.90_r0.20_g0.05,0.9,0.2,0.05,9733.145067425743,8336.225773819446,56530.54696506278,56530.54696506278,0.0,0.0,8917.711084301027,"{""nocvar_g0.00"": 49515.442605088574, ""cvar_t0.90_r0.05_g0.00"": 48774.247590504914, ""cvar_t0.90_r0.20_g0.00"": 48845.94925915991, ""cvar_t0.95_r0.05_g0.00"": 48774.247590504914, ""cvar_t0.95_r0.20_g0.00"": 48845.94925915991, ""nocvar_g0.02"": 49996.6240390517, ""cvar_t0.90_r0.05_g0.02"": 48784.65093529103, ""cvar_t0.90_r0.20_g0.02"": 48774.910207026616, ""cvar_t0.95_r0.05_g0.02"": 48780.04735970469, ""cvar_t0.95_r0.20_g0.02"": 48774.910207026616, ""nocvar_g0.05"": 49725.85780620381, ""cvar_t0.90_r0.05_g0.05"": 49638.32661028958, ""cvar_t0.90_r0.20_g0.05"": 48698.78126417666, ""cvar_t0.95_r0.05_g0.05"": 49355.14762395223, ""cvar_t0.95_r0.20_g0.05"": 48794.82777951968}"
2025-07-23,203,cvar_t0.90_r0.05_g0.00,0.9,0.05,0.0,8336.225773819446,7854.90011105231,55218.77856433669,55218.77856433669,0.0,0.0,7257.731090576145,"{""nocvar_g0.00"": 48751.27178863942, ""cvar_t0.90_r0.05_g0.00"": 48266.53147657517, ""cvar_t0.90_r0.20_g0.00"": 48743.068325729575, ""cvar_t0.95_r0.05_g0.00"": 48266.53147657517, ""cvar_t0.95_r0.20_g0.00"": 48743.068325729575, ""nocvar_g0.02"": 49213.96502904908, ""cvar_t0.90_r0.05_g0.02"": 48292.26078727614, ""cvar_t0.90_r0.20_g0.02"": 48673.41957033719, ""cvar_t0.95_r0.05_g0.02"": 48287.6572116898, ""cvar_t0.95_r0.20_g0.02"": 48673.41957033719, ""nocvar_g0.05"": 48930.49197275966, ""cvar_t0.90_r0.05_g0.05"": 49105.238414269545, ""cvar_t0.90_r0.20_g0.05"": 48598.51461939495, ""cvar_t0.95_r0.05_g0.05"": 48823.51175289038, ""cvar_t0.95_r0.20_g0.05"": 48694.561134737974}"
