date,normal_cost,emergency_cost,cash_cost,emergency_kwh,surplus_kwh,end_energy_kwh,case,policy,alpha,split
2025-05-10,15516.567171821493,0.0,15516.567171821493,0.0,14179.431539146906,6591.812794211358,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-11,34948.497656771986,7868.822456204021,42817.320112976005,1139.4316684699663,248.5246184415139,6111.294805554825,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-12,33557.60863087315,7653.665499026194,41211.27412989934,1119.3698606767223,231.54410586697077,6354.150536815502,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-13,36145.61755300425,64.69432907841617,36210.31188208267,10.691501036790985,3510.049626998878,6260.198758230614,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-14,36203.12751199899,0.0,36203.12751199899,0.0,2280.981097444343,6218.675200392238,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-15,36774.41668648089,0.0,36774.41668648089,0.0,2249.605960164651,6712.46645532873,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-16,15163.896796499745,0.0,15163.896796499745,0.0,22476.862523848686,6592.183407699292,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-17,14962.55170439454,0.0,14962.55170439454,0.0,14925.62561989351,6358.654012751507,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-18,37116.13662355386,35.318698333333415,37151.455321887195,5.236666666666679,4373.832508114119,6274.833584009825,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-19,35037.42132435582,625.3533537867601,35662.77467814258,91.86706213495222,7031.5219060202535,6255.928389116302,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-20,35806.024247312685,761.7518486059322,36567.77609591862,113.7521273706617,1016.0571349495871,6173.8255746618925,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-21,34932.193656392286,0.0,34932.193656392286,0.0,1962.0974059602595,6093.7307634123945,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-22,36684.68301208457,0.0,36684.68301208457,0.0,4110.908269596452,7134.672640852861,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-23,14260.596774726651,0.0,14260.596774726651,0.0,18009.132460387023,6870.193203663012,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-24,15084.461302646898,305.1965423202221,15389.65784496712,71.45281640977144,21124.892447748316,6962.803451641805,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-25,36036.54720623177,0.0,36036.54720623177,0.0,7945.665528271361,6567.501102919086,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-26,36485.61412083726,0.0,36485.61412083726,0.0,1471.7680168589352,6690.723306514674,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-27,34697.780794775535,0.0,34697.780794775535,0.0,3650.6340421345244,6426.505403383648,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-28,37814.08040441807,0.0,37814.08040441807,0.0,6790.170818498808,6700.67257131713,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-29,37593.59944232888,97.13142214919147,37690.73086447807,14.448705414532014,3794.6848725024593,6843.165596071298,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-30,15033.858100789672,0.0,15033.858100789672,0.0,18023.298098433515,7223.517869243677,q3_fixed_price,adaptive_alpha70,0.7,development
2025-05-31,15487.788654385222,0.0,15487.788654385222,0.0,17543.68923895227,7004.927128579838,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-01,39886.359325588375,44179.64787529878,84066.00720088716,6908.979648775168,65.62985395993394,5175.871161454174,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-02,42740.605022998774,24401.495879553804,67142.10090255257,3666.4861663822744,1281.5196087930312,5222.816993347805,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-03,41594.95836597965,24492.785362957075,66087.74372893672,3900.160896505403,119.38735010158769,5534.688770121742,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-04,44805.15141256893,4556.627589967185,49361.77900253611,732.6785044489402,752.3066500478321,5550.163151155266,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-05,42443.97090825843,33691.82315870008,76135.79406695851,5106.717385985892,26.00282644971628,5558.221260332563,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-06,19456.084475690615,12579.302666382744,32035.38714207336,1857.2057653043055,2633.715397954997,6094.789729356761,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-07,19363.518825895422,7046.788659345055,26410.307485240475,1022.8104236160409,1562.1724883651618,6384.873554131383,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-08,45318.41464461762,544.5333791957405,45862.948023813355,80.73356881129655,4493.506647759445,6537.969284523833,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-09,48246.481881588814,335.7175565161818,48582.199438104995,49.84093976185534,2540.074076513709,6567.8380120172005,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-10,46370.47234550248,10963.097915192278,57333.57026069476,1610.6469988325798,1142.339385686607,6276.433903103363,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-11,47824.840454309946,26049.850972637654,73874.6914269476,4463.412601380025,1368.750150056051,6298.9131069008035,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-12,46293.56628913713,19207.23613220398,65500.80242134111,2823.116257544117,1409.5421232628055,6403.948370012343,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-13,20457.484497342513,1929.9433038940201,22387.427801236532,284.6413339709879,4713.188404639043,6675.495396221795,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-14,20457.02737264485,0.0,20457.02737264485,0.0,6322.269982170696,6640.736857102856,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-15,45968.18709037188,10614.737424466013,56582.9245148379,1547.065220515049,1506.8865421733612,6385.73216000331,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-16,47119.34429721093,11340.303932913106,58459.64823012404,1786.9679990090096,1224.9085436064029,6417.623666735041,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-17,47693.32447348445,16158.066639648565,63851.39111313301,2368.0753264898376,1182.9049511716594,6116.1518349284415,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-18,47732.110457497554,394.2259177501319,48126.33637524769,58.47244157480202,2497.5590697744606,6420.585763167673,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-19,45590.50810886147,3438.999913491416,49029.508022352886,507.01479320149696,2649.3528009424135,6178.723760290106,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-20,20958.637981702035,0.0,20958.637981702035,0.0,9830.235114450887,7081.228166650884,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-21,20066.07809726282,0.0,20066.07809726282,0.0,12129.552893083888,7410.441702685486,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-22,45338.69307948758,3581.273232265795,48919.96631175338,516.280545969132,4004.3282911590395,6275.041880750847,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-23,47276.09511230572,0.0,47276.09511230572,0.0,4987.900049957848,6451.260759012624,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-24,49650.730579368996,7937.952546824634,57588.68312619363,1645.0189456285434,785.4460624490791,6226.392263048942,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-25,47254.18231766786,290.01868416858935,47544.201001836445,43.01808130692791,2009.9112924351282,6527.4081070412985,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-26,47068.837424581565,447.4923659766499,47516.329790558215,66.40302231359408,3759.611893567099,6773.636869088448,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-27,20287.653567340396,0.0,20287.653567340396,0.0,12064.894054496881,7264.167414430144,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-28,19248.73334262242,0.0,19248.73334262242,0.0,9195.988310263603,6953.209115264883,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-29,44992.75524903598,823.7217001986631,45816.476949234646,119.66433712830371,289.30748395684896,5857.802642047782,q3_fixed_price,adaptive_alpha70,0.7,development
2025-06-30,48409.244674609086,1078.5670721333345,49487.81174674242,160.05560000000014,3900.694869561843,5592.518943064742,q3_fixed_price,adaptive_alpha70,0.7,development
2025-07-01,51595.41308212887,15805.300548251675,67400.71363038055,2726.56116930188,2379.781748510426,5429.657443178949,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-02,53753.68078364884,5173.143770570274,58926.824554219114,827.3971584034964,9214.857278094303,5789.407790595757,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-03,57737.815090152784,4489.643320372181,62227.45841052497,762.2315604544488,7600.7538041379885,5903.129326338327,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-04,23749.922445935896,8607.167779888074,32357.09022582397,1929.3373495268893,10158.316509895298,5740.458399251124,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-05,25458.7879516648,3546.741832588985,29005.529784253784,846.3329598235684,11432.415470316444,5938.939210993529,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-06,58347.79591989778,1488.8306978349397,59836.62661773272,223.49915896737807,8034.054900279469,6053.865467067599,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-07,61015.82216447305,411.93533505405856,61427.757499527106,61.10598446072311,18218.689979229304,6503.952239430149,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-08,66301.95736182024,0.0,66301.95736182024,0.0,22573.978880017105,7728.69983159786,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-09,64636.78197217408,49.181521387477844,64685.96349356156,7.295338038637965,22690.1624150044,7863.3965917347305,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-10,61100.575653696615,0.0,61100.575653696615,0.0,18808.30288168315,7481.67446141159,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-11,28614.95689845182,0.0,28614.95689845182,0.0,12580.024244500859,6943.173309362969,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-12,28238.283121481458,0.0,28238.283121481458,0.0,11539.624729523935,7086.501574903336,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-13,61235.26067922382,401.85900020558825,61637.11967942941,59.758115118972455,22342.588943479703,7034.857706381497,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-14,58739.92043295193,0.0,58739.92043295193,0.0,17377.052056501154,6931.645337170499,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-15,59657.286020507876,0.0,59657.286020507876,0.0,16959.169234709083,7407.718853741924,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-16,58060.99586255409,83.37850347872418,58144.37436603281,12.340487453374408,15254.507021165598,7100.031250153391,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-17,56984.79718531614,55.99041321186391,57040.787598528004,8.026148682893336,13249.995035936534,6921.521879860086,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-18,26065.415775680114,0.0,26065.415775680114,0.0,9797.640189251893,6777.635573902178,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-19,27425.521045478927,0.0,27425.521045478927,0.0,15018.92409932714,6393.133417072842,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-20,56442.850341025725,24.457960568013185,56467.30830159374,3.5944230733642826,13506.971457346472,6804.456558305018,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-21,56930.65702109636,0.0,56930.65702109636,0.0,11888.468881771834,6961.145292844852,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-22,55037.60132018076,194.59133809821944,55232.192658278975,28.866835498919954,9034.207935789593,7000.153315751437,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-23,57485.80362571226,41.84246950513989,57527.646095217395,6.200115930900893,12708.093572681875,6874.265846267403,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-24,56889.369734214124,0.0,56889.369734214124,0.0,11883.678830542962,7388.724104376414,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-25,24744.431144276383,263.28339477410026,25007.714539050485,44.21739028042161,13466.025664022323,6372.276846997679,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-26,26099.894591158347,0.0,26099.894591158347,0.0,12451.015038785554,6529.337904211096,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-27,52097.7005673863,0.0,52097.7005673863,0.0,4962.933664069256,6736.313776160468,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-28,52634.71799292733,0.0,52634.71799292733,0.0,2365.899918488727,6117.07022618953,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-29,52541.735309225194,493.5391682769467,53035.27447750214,73.24894837042166,2803.715742876672,6842.336733302373,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-30,49553.562375746114,5301.169923166448,54854.73229891256,811.7726051593248,1747.6312819686812,6325.300505535344,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-07-31,51162.544379556755,1916.2812469371609,53078.82562649392,275.1521093861768,2897.108267498954,6524.412456789132,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-01,26204.962379406774,0.0,26204.962379406774,0.0,19509.69630837391,7358.508713195597,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-02,25411.95891511666,0.0,25411.95891511666,0.0,19354.589708605185,6937.338119328659,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-03,43683.96093691405,3583.333724499048,47267.2946614131,597.2670293475418,3290.1949756197337,5977.4107449183075,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-04,45656.881045248425,341.2217224773201,45998.102767725744,50.65013848299043,2365.4807709227653,6042.938366000221,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-05,44920.22140752777,322.0825878108636,45242.30399533864,47.75230655892972,1795.452752725637,5910.792482483647,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-06,47070.63509274395,47.95513136141449,47118.59022410536,6.874302087358728,1383.3273294523342,6119.276149366989,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-07,46630.92991778032,337.0910854994912,46968.02100327981,49.96330746994306,6824.540463759534,6291.475885389927,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-08,24957.289505586727,0.0,24957.289505586727,0.0,23295.857399274675,7241.447592504339,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-09,24318.55638995618,0.0,24318.55638995618,0.0,19841.5530212332,6837.516433851369,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-10,44399.863648837665,937.2534579893655,45337.117106827034,136.94573540632803,1141.7166090324129,6099.794402837919,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-11,44145.265347426015,2014.656679011387,46159.9220264374,298.419411453766,1701.2995608456233,6073.79776124757,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-12,45470.656155752265,6223.143819849996,51693.79997560226,912.582855147437,1563.5657832526265,6182.084729155975,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-13,44831.80287582835,257.7215545775662,45089.524430405916,37.33064755916223,970.9094044356668,6330.797655648204,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-14,45568.75545079603,805.427532257801,46374.18298305383,117.73054211282056,1564.6894671176476,6150.386803496709,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-15,25368.638199754554,0.0,25368.638199754554,0.0,21821.38401440194,7125.9843923221215,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-16,24937.068375909752,0.0,24937.068375909752,0.0,21991.894290603323,6833.180521038002,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-17,45080.130263616404,2370.786300892477,47450.91656450888,346.11092872305187,5434.321561268027,6178.274077605886,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-18,45459.25168069001,1086.7523834497586,46546.004064139765,160.22814641757088,2964.027098569172,6290.1239136318645,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-19,44971.03198332666,1649.3456530470644,46620.37763637373,244.52056340665592,2976.7258490554495,6080.996985405336,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-20,46517.2531092265,9827.044460460227,56344.29756968672,1553.451125168933,761.0664693418593,6157.426689333801,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-21,45992.182120359306,105.75654137671661,46097.93866173602,15.494978449448126,2994.7392231026047,6287.77126272984,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-22,24952.431266077765,0.0,24952.431266077765,0.0,17564.831295845644,6872.111929415963,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-23,24081.46395818915,0.0,24081.46395818915,0.0,16063.189214251652,6569.572411377001,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-24,44697.631725182786,258.6013215767075,44956.233046759495,53.66730890502601,2485.210512622966,6072.297554206972,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-25,48972.08572714424,396.3369258417423,49368.42265298598,57.52691713660056,3222.0416200823015,6167.691417647971,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-26,45784.10860501791,210.95375185223617,45995.06235687014,31.256693861441022,1619.7281027128677,6509.968087170616,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-27,45955.7466727742,4074.4604389712263,50030.207111745425,584.2906163030926,998.7597062864675,6198.3246943723225,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-28,45182.29522865108,25153.663077501955,70335.95830615303,3703.0506510276846,732.6167179880065,6227.710652355613,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-29,25873.72397949687,0.0,25873.72397949687,0.0,17243.227872612177,7170.597718039018,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-30,24132.234231058424,0.0,24132.234231058424,0.0,20004.723603597013,6488.868441101748,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-08-31,44640.060278801204,11709.689647067278,56349.749925868484,1708.8938842688194,1148.5414854900719,6461.300822209571,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-01,44628.27771846099,0.0,44628.27771846099,0.0,9925.721237667076,9486.080129685974,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-02,39698.552869871986,0.0,39698.552869871986,0.0,4326.886874208394,8698.911313270006,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-03,38856.06617719721,0.0,38856.06617719721,0.0,2097.827988839089,7857.220104081745,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-04,38039.692604996475,132.7794242944563,38172.47202929093,19.710446714830596,2041.221482082894,7288.533836585066,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-05,20020.86729285567,0.0,20020.86729285567,0.0,23891.806029229676,8028.464051085203,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-06,19297.631858812085,0.0,19297.631858812085,0.0,22843.653609365243,8041.728411788263,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-07,35249.28385538525,9008.130717351316,44257.41457273657,1310.3844494791354,315.29199583974344,6235.864768011715,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-08,34205.73183152067,43090.11824769994,77295.8500792206,6494.41416252507,2.5278503531499155,5490.604164753979,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-09,34789.53433336391,16365.915600517474,51155.449933881384,2445.75954996556,1531.480862476279,5644.925439069569,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-10,35506.421805635095,46009.037672901446,81515.45947853653,7158.503365394572,79.79565224118551,5884.119392012385,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-11,36438.45625160741,4279.464129298742,40717.92038090615,773.9023518202586,1380.3699509312196,6039.239969931676,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-12,18210.906634244944,0.0,18210.906634244944,0.0,17336.35198339992,6873.017101952442,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-13,18193.45980214433,0.0,18193.45980214433,0.0,21499.067097536194,6898.473895850883,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-14,38979.331744911266,6838.41515897711,45817.74690388837,1000.6364602350009,528.4567802628038,5875.656959775224,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-15,37303.8963939228,7220.630928211355,44524.527322134156,1187.8516781330075,1368.5376580752277,6286.007245370757,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-16,38433.52814854098,5892.477180490043,44326.005329031024,857.1614818796021,84.6030720010557,5871.846432146059,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-17,39032.10106067863,10043.873204933012,49075.97426561164,1584.28259135236,635.1168702233647,5920.345101002433,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-18,37649.33336953055,19397.537029218533,57046.87039874908,3070.821331762021,644.3181962146873,5993.094586823367,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-19,18684.835428171147,0.0,18684.835428171147,0.0,13226.527900138208,7009.157672083382,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-20,18527.410742194617,0.0,18527.410742194617,0.0,14230.187534887857,6981.35012332921,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-21,40619.17780211377,0.0,40619.17780211377,0.0,3308.1710871919977,6294.656207934526,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-22,41178.52620073508,1231.0279018003987,42409.55410253548,241.6379652251591,1883.8380257425101,5904.116664336405,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-23,41784.173150626484,2842.4618911860935,44626.63504181258,442.83108629730646,975.8439847359114,6159.605329310651,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-24,39618.21809899281,12829.772788973778,52447.99088796659,1937.963107359318,277.1254468354746,6087.5973081724605,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-25,41300.23723259807,679.5788513264422,41979.81608392451,140.55027537446875,1932.8385717992355,5861.470332240229,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-26,19361.36181362094,0.0,19361.36181362094,0.0,13008.562128645113,6753.524903321606,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-27,18837.28493236703,0.0,18837.28493236703,0.0,13319.299303812772,6123.736531104231,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-28,42462.0089425217,682.4098109229822,43144.41875344468,98.2768290299108,503.91104646999554,6043.782160513117,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-29,43486.15353948214,1499.4689283500388,44985.62246783218,218.33860230176867,2829.203345769607,6079.031903042016,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-09-30,43176.35037331276,8081.179046125375,51257.529419438135,1347.9570477787038,506.42758701528544,6157.699886868902,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-01,43634.590461094325,0.0,43634.590461094325,0.0,15692.932090935392,8005.7399977465375,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-02,43836.55004710454,0.0,43836.55004710454,0.0,15024.73761957868,7908.341501576287,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-03,16837.368885587926,0.0,16837.368885587926,0.0,20250.784083332608,7984.037187280052,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-04,17417.201508792234,0.0,17417.201508792234,0.0,16762.24475435505,7441.43515314172,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-05,41652.668507443756,0.0,41652.668507443756,0.0,10526.957946043301,6701.441991588244,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-06,39786.47847470529,1103.077953564997,40889.55642827029,158.1247066463585,4328.4040079797205,6339.2702018320315,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-07,40890.1396555156,0.0,40890.1396555156,0.0,5580.562043960708,6416.086289235916,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-08,37711.67828701679,11439.950046485428,49151.628333502216,1757.0275479116542,5911.2971152671325,6092.556058967607,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-09,40307.091122011276,9562.698314141384,49869.789436152656,1470.973379008351,9397.192211230049,6034.1241964286255,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-10,17011.595896586135,0.0,17011.595896586135,0.0,19472.734423783728,6655.875927777339,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-11,17245.832608245695,0.0,17245.832608245695,0.0,15628.367763493983,6702.076616391849,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-12,40151.10043219512,5937.80012139064,46088.90055358576,858.4878173494669,5942.1077620351425,5904.966466359387,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-13,41840.74673042611,955.480836264803,42796.22756669091,159.84257918681146,7891.653950066011,6157.897038176893,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-14,42252.88488732876,220.09384273891817,42472.978730067676,31.55014947518896,4611.643895339156,6072.780634345181,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-15,41625.66878839652,5127.516489995345,46753.185278391866,793.2272790005433,3620.925017770766,6126.508179171301,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-16,40940.68515634413,8627.951284614015,49568.636440958144,1262.6771178901186,1424.1836299916276,6109.273728833788,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-17,17515.10797358183,0.0,17515.10797358183,0.0,12543.092748668509,7058.158077916762,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-18,18038.493075010432,0.0,18038.493075010432,0.0,13059.113821997933,7753.143724545131,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-19,41252.51491199841,6874.293510977915,48126.808422976326,1013.7261477945717,1989.47223248757,6045.723148330263,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-20,43428.471632878296,570.658971601581,43999.13060447988,101.4904571865131,2063.915212881586,5779.478941239447,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-21,43493.79122691773,949.5257215069403,44443.316948424676,195.77971367160694,87.74090971245812,5944.950061560735,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-22,42974.76896723357,5526.7031592000185,48501.47212643359,888.2093547964326,1590.6840701162166,5913.258471943917,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-23,44697.387025068005,2288.300897675138,46985.68792274314,330.4218900264756,5598.228906940756,5830.828893415586,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-24,18705.368974171433,0.0,18705.368974171433,0.0,11800.422353805876,7056.980796320151,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-25,18050.792126012653,0.0,18050.792126012653,0.0,10792.932854482931,7033.02624363034,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-26,43313.65685794309,1905.5721596976196,45219.22901764071,299.7676235298404,3122.113574532227,5913.18912018978,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-27,43056.75730399914,3721.1669084736473,46777.92421247279,562.667580931146,2724.9564772303993,6126.231583858295,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-28,43094.443298880986,5112.457581511079,48206.900880392066,755.4913144427228,632.2290548870133,6216.743055569911,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-29,44374.56144413473,11357.500302611485,55732.061746746214,1840.5111514162638,698.6730676027353,6126.379872002695,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-30,42823.374452302014,2919.9352780237477,45743.30973032576,457.29386614628964,1067.552092190731,6013.6871602383335,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-10-31,21174.6827982851,0.0,21174.6827982851,0.0,7608.980538844837,8665.113779922438,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-11-01,20128.56559961331,0.0,20128.56559961331,0.0,9154.130010971181,8874.364413981855,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-11-02,47808.2825378746,1598.3309536522981,49406.6134915269,332.6124408587628,3074.5805903932232,7702.140604254487,q3_fixed_price,adaptive_alpha70,0.7,audit
2025-11-03,48699.1259825991,0.0,48699.1259825991,0.0,2773.222614279398,7859.459168366546,q3_fixed_price,adaptive_alpha70,0.7,audit
