plan_day,model,mae_yuan_per_kwh,mse_yuan2_per_kwh2,bias_yuan_per_kwh
2025-12-22,frozen_lag7,0.03277291666666666,0.0016828695138888885,-0.00484513888888888
2025-12-23,frozen_lag7,0.02923194444444443,0.0012916194444444434,-0.0017749999999999988
2025-12-24,frozen_lag7,0.03101944444444444,0.001614559861111111,0.0005444444444444323
2025-12-25,frozen_lag7,0.03849236111111111,0.002360055347222222,-0.0007743055555555485
2025-12-26,frozen_lag7,0.039502777777777776,0.0025777840277777775,0.0013194444444444406
2025-12-27,frozen_lag7,0.041311111111111104,0.0026266373611111104,-0.0022569444444444364
2025-12-28,frozen_lag7,0.03498333333333333,0.0018959934722222222,0.004184722222222227
2025-12-29,frozen_lag7,0.032461111111111114,0.0017704618055555557,0.012754166666666658
2025-12-30,frozen_lag7,0.03412638888888888,0.001989033194444443,0.012230555555555552
2025-12-31,frozen_lag7,0.030754861111111118,0.0014808340972222228,-0.0019784722222222096
2025-02-01,fixed_attachment1_diagnostic,0.11695833333333333,0.01749767875,0.11470416666666666
2025-02-02,fixed_attachment1_diagnostic,0.08882986111111112,0.012712157430555556,-0.07019097222222222
2025-02-03,fixed_attachment1_diagnostic,0.09610138888888889,0.01429389666666667,-0.07859305555555555
2025-02-04,fixed_attachment1_diagnostic,0.09749375,0.014978109513888893,-0.08299236111111112
2025-02-05,fixed_attachment1_diagnostic,0.10258472222222223,0.016071241805555556,-0.08205694444444446
2025-02-06,fixed_attachment1_diagnostic,0.09985625000000001,0.015699586597222225,-0.07776736111111111
2025-02-07,fixed_attachment1_diagnostic,0.12240833333333333,0.019062182083333334,0.12215833333333331
2025-02-08,fixed_attachment1_diagnostic,0.12515694444444445,0.01955853555555555,0.12384583333333334
2025-02-09,fixed_attachment1_diagnostic,0.09340347222222223,0.013916121041666667,-0.07518680555555556
2025-02-10,fixed_attachment1_diagnostic,0.07282361111111112,0.007694153888888892,-0.05186666666666668
2025-02-11,fixed_attachment1_diagnostic,0.08050763888888889,0.009754443958333334,-0.0622951388888889
2025-02-12,fixed_attachment1_diagnostic,0.08055625000000001,0.009576398263888891,-0.06022708333333335
2025-02-13,fixed_attachment1_diagnostic,0.06608402777777779,0.007028777291666667,-0.048593750000000005
2025-02-14,fixed_attachment1_diagnostic,0.13619861111111112,0.024196077638888886,0.13509722222222223
2025-02-15,fixed_attachment1_diagnostic,0.12868055555555555,0.02117240875,0.12835
2025-02-16,fixed_attachment1_diagnostic,0.08139722222222223,0.01058979902777778,-0.064125
2025-02-17,fixed_attachment1_diagnostic,0.0673263888888889,0.0068571755555555565,-0.05115555555555556
2025-02-18,fixed_attachment1_diagnostic,0.06849375000000002,0.007427004652777781,-0.048324305555555565
2025-02-19,fixed_attachment1_diagnostic,0.06949236111111112,0.007952527430555557,-0.05023263888888889
2025-02-20,fixed_attachment1_diagnostic,0.07365277777777779,0.008224295833333336,-0.050609722222222236
2025-02-21,fixed_attachment1_diagnostic,0.1457736111111111,0.027422879722222224,0.1453472222222222
2025-02-22,fixed_attachment1_diagnostic,0.13091319444444446,0.021638788541666662,0.13091319444444446
2025-02-23,fixed_attachment1_diagnostic,0.07026041666666666,0.0077118275694444465,-0.04918125
2025-02-24,fixed_attachment1_diagnostic,0.05771041666666668,0.005479461180555557,-0.04205208333333334
2025-02-25,fixed_attachment1_diagnostic,0.049904861111111115,0.004033992847222223,-0.027899305555555556
2025-02-26,fixed_attachment1_diagnostic,0.06048541666666667,0.0057095457638888895,-0.03934097222222223
2025-02-27,fixed_attachment1_diagnostic,0.056446527777777776,0.0052386936805555555,-0.03171458333333333
2025-02-28,fixed_attachment1_diagnostic,0.14951875,0.027783695763888887,0.14951875
2025-03-01,fixed_attachment1_diagnostic,0.151975,0.027497526666666668,0.151975
2025-03-02,fixed_attachment1_diagnostic,0.07229861111111112,0.008149646250000002,-0.046095833333333336
2025-03-03,fixed_attachment1_diagnostic,0.06774722222222224,0.007032841527777778,-0.045652777777777785
2025-03-04,fixed_attachment1_diagnostic,0.05707222222222224,0.005160784583333335,-0.034430555555555555
2025-03-05,fixed_attachment1_diagnostic,0.050589583333333334,0.003625349375,-0.028303472222222223
2025-03-06,fixed_attachment1_diagnostic,0.04984444444444445,0.003801443194444445,-0.025659722222222223
2025-03-07,fixed_attachment1_diagnostic,0.1576958333333333,0.029707297361111114,0.1576958333333333
2025-03-08,fixed_attachment1_diagnostic,0.16893402777777777,0.03491588048611111,0.16893402777777777
2025-03-09,fixed_attachment1_diagnostic,0.0432201388888889,0.002934583263888889,-0.017611805555555558
2025-03-10,fixed_attachment1_diagnostic,0.05545833333333334,0.0053793306944444445,-0.03625416666666667
2025-03-11,fixed_attachment1_diagnostic,0.04992083333333334,0.0038564801388888906,-0.02319583333333334
2025-03-12,fixed_attachment1_diagnostic,0.04352777777777778,0.0029349755555555562,-0.013970833333333337
2025-03-13,fixed_attachment1_diagnostic,0.05578611111111112,0.005091784305555556,-0.033440277777777784
2025-03-14,fixed_attachment1_diagnostic,0.17515625,0.036772298263888885,0.17481041666666666
2025-03-15,fixed_attachment1_diagnostic,0.1622222222222222,0.03219771166666666,0.16142499999999999
2025-03-16,fixed_attachment1_diagnostic,0.045496527777777775,0.0032422210416666666,-0.018697916666666665
2025-03-17,fixed_attachment1_diagnostic,0.038602083333333335,0.002484709097222223,0.00602152777777777
2025-03-18,fixed_attachment1_diagnostic,0.03935555555555556,0.002611493194444445,-0.009819444444444447
2025-03-19,fixed_attachment1_diagnostic,0.04047986111111111,0.002789232986111112,-0.0056409722222222234
2025-03-20,fixed_attachment1_diagnostic,0.04234652777777778,0.002790599375000001,-0.012440972222222227
2025-03-21,fixed_attachment1_diagnostic,0.19590694444444445,0.04631390888888889,0.19590694444444445
2025-03-22,fixed_attachment1_diagnostic,0.17880902777777777,0.03831658645833333,0.17880902777777777
2025-03-23,fixed_attachment1_diagnostic,0.03960625,0.002849190486111111,-0.0009812500000000014
2025-03-24,fixed_attachment1_diagnostic,0.04018611111111112,0.002591768333333335,-0.001288888888888898
2025-03-25,fixed_attachment1_diagnostic,0.03504513888888889,0.0019837329861111122,-0.005078472222222233
2025-03-26,fixed_attachment1_diagnostic,0.04260416666666667,0.0029374620833333338,0.009586111111111103
2025-03-27,fixed_attachment1_diagnostic,0.03868125000000001,0.0025191204861111116,-0.0002187500000000052
2025-03-28,fixed_attachment1_diagnostic,0.19142916666666665,0.045432820694444445,0.19142916666666665
2025-03-29,fixed_attachment1_diagnostic,0.20311458333333332,0.05208704354166666,0.20311041666666663
2025-03-30,fixed_attachment1_diagnostic,0.033031250000000005,0.0019107104861111116,0.014170138888888881
2025-03-31,fixed_attachment1_diagnostic,0.03647500000000001,0.002204160694444445,0.005493055555555549
2025-04-01,fixed_attachment1_diagnostic,0.04472708333333334,0.002990042569444445,-0.006911805555555561
2025-04-02,fixed_attachment1_diagnostic,0.04184513888888889,0.002697879930555556,-0.006122916666666672
2025-04-03,fixed_attachment1_diagnostic,0.03738611111111111,0.0022425594444444447,0.0017333333333333283
2025-04-04,fixed_attachment1_diagnostic,0.20669444444444446,0.05303221208333332,0.20669444444444446
2025-04-05,fixed_attachment1_diagnostic,0.19066875000000003,0.044337628680555546,0.19066875000000003
2025-04-06,fixed_attachment1_diagnostic,0.036136805555555554,0.0024394802083333336,0.010510416666666657
2025-04-07,fixed_attachment1_diagnostic,0.03463402777777777,0.002887044097222222,0.014481250000000001
2025-04-08,fixed_attachment1_diagnostic,0.03968958333333334,0.002486267291666668,0.014281250000000002
2025-04-09,fixed_attachment1_diagnostic,0.035937500000000004,0.001964986805555555,-7.361111111111495e-05
2025-04-10,fixed_attachment1_diagnostic,0.04025624999999999,0.0025242259027777776,0.008170138888888893
2025-04-11,fixed_attachment1_diagnostic,0.21471874999999999,0.05964977965277777,0.21471874999999999
2025-04-12,fixed_attachment1_diagnostic,0.20300902777777777,0.050238610625,0.20232986111111112
2025-04-13,fixed_attachment1_diagnostic,0.04029375000000001,0.0027849707638888895,0.00994236111111111
2025-04-14,fixed_attachment1_diagnostic,0.03744027777777778,0.002468076388888889,0.0196
2025-04-15,fixed_attachment1_diagnostic,0.045610416666666674,0.0036642695138888897,0.027664583333333333
2025-04-16,fixed_attachment1_diagnostic,0.032970833333333345,0.0019106401388888892,0.003843055555555553
2025-04-17,fixed_attachment1_diagnostic,0.03655069444444445,0.0022170479861111114,0.018429861111111105
2025-04-18,fixed_attachment1_diagnostic,0.20677708333333333,0.053204660347222224,0.20677708333333333
2025-04-19,fixed_attachment1_diagnostic,0.20822083333333333,0.05416405763888889,0.20822083333333333
2025-04-20,fixed_attachment1_diagnostic,0.036536111111111116,0.0027636600000000002,0.02075833333333333
2025-04-21,fixed_attachment1_diagnostic,0.04619652777777777,0.0037188320138888883,0.032245138888888886
2025-04-22,fixed_attachment1_diagnostic,0.035166666666666666,0.0019643704166666673,0.015238888888888889
2025-04-23,fixed_attachment1_diagnostic,0.04229305555555555,0.003123388888888889,0.018284722222222223
2025-04-24,fixed_attachment1_diagnostic,0.04908611111111111,0.004037985138888888,0.030012499999999998
2025-04-25,fixed_attachment1_diagnostic,0.22550555555555554,0.06356471749999999,0.22550555555555554
2025-04-26,fixed_attachment1_diagnostic,0.2283923611111111,0.06763684770833334,0.2283923611111111
2025-04-27,fixed_attachment1_diagnostic,0.046647916666666664,0.0037864914583333334,0.03241458333333332
2025-04-28,fixed_attachment1_diagnostic,0.03850208333333333,0.002429676458333333,0.00014513888888888525
2025-04-29,fixed_attachment1_diagnostic,0.047528472222222215,0.0037890753472222213,0.03581458333333333
2025-04-30,fixed_attachment1_diagnostic,0.05037986111111111,0.004750564791666666,0.03675486111111111
2025-05-01,fixed_attachment1_diagnostic,0.04973472222222222,0.004140677916666667,0.01887083333333333
2025-05-02,fixed_attachment1_diagnostic,0.17932222222222222,0.04129487208333334,0.17924583333333333
2025-05-03,fixed_attachment1_diagnostic,0.19637291666666665,0.049355745763888875,0.19637291666666665
2025-05-04,fixed_attachment1_diagnostic,0.04782013888888889,0.004126152847222222,0.02006875
2025-05-05,fixed_attachment1_diagnostic,0.03674583333333334,0.0021677623611111112,0.005736111111111104
2025-05-06,fixed_attachment1_diagnostic,0.04669305555555556,0.003513383888888889,0.012961111111111112
2025-05-07,fixed_attachment1_diagnostic,0.033527777777777774,0.0018357834722222226,0.007468055555555553
2025-05-08,fixed_attachment1_diagnostic,0.03731736111111111,0.0021906224305555553,0.004538194444444438
2025-05-09,fixed_attachment1_diagnostic,0.19945902777777777,0.05027759909722222,0.19945902777777777
2025-05-10,fixed_attachment1_diagnostic,0.19095347222222225,0.046301248819444446,0.19088958333333336
2025-05-11,fixed_attachment1_diagnostic,0.03396944444444444,0.0016948459722222224,0.005415277777777775
2025-05-12,fixed_attachment1_diagnostic,0.04725625,0.003925701597222223,0.01440902777777777
2025-05-13,fixed_attachment1_diagnostic,0.039077777777777774,0.0025079643055555554,0.00975138888888888
2025-05-14,fixed_attachment1_diagnostic,0.042597222222222224,0.002652600833333333,0.018645833333333334
2025-05-15,fixed_attachment1_diagnostic,0.04120347222222222,0.002709058402777777,0.01342013888888888
2025-05-16,fixed_attachment1_diagnostic,0.22081180555555557,0.06274139826388889,0.22081180555555557
2025-05-17,fixed_attachment1_diagnostic,0.19307291666666668,0.04794023868055555,0.19278125000000002
2025-05-18,fixed_attachment1_diagnostic,0.04276736111111111,0.0030584909027777784,0.015515972222222217
2025-05-19,fixed_attachment1_diagnostic,0.05106944444444444,0.004579174166666666,0.03443749999999999
2025-05-20,fixed_attachment1_diagnostic,0.038440277777777775,0.0023633733333333334,0.009615277777777775
2025-05-21,fixed_attachment1_diagnostic,0.043654861111111117,0.0031950477083333337,0.020372916666666664
2025-05-22,fixed_attachment1_diagnostic,0.04055138888888889,0.002317698055555555,0.020004166666666667
2025-05-23,fixed_attachment1_diagnostic,0.20922291666666668,0.05641393770833333,0.20922291666666668
2025-05-24,fixed_attachment1_diagnostic,0.2129923611111111,0.058794817847222215,0.2129923611111111
2025-05-25,fixed_attachment1_diagnostic,0.05343680555555555,0.004465450625,0.028235416666666673
2025-05-26,fixed_attachment1_diagnostic,0.04371111111111111,0.002986330277777777,0.013724999999999992
2025-05-27,fixed_attachment1_diagnostic,0.04167430555555555,0.003052936597222222,0.02327569444444444
2025-05-28,fixed_attachment1_diagnostic,0.044963194444444445,0.0035509310416666673,0.014929861111111112
2025-05-29,fixed_attachment1_diagnostic,0.03628472222222222,0.002064594027777778,0.006684722222222215
2025-05-30,fixed_attachment1_diagnostic,0.20520416666666666,0.05364105958333333,0.20520416666666666
2025-05-31,fixed_attachment1_diagnostic,0.20126180555555556,0.049578034652777776,0.1998423611111111
2025-06-01,fixed_attachment1_diagnostic,0.06221111111111112,0.006512928055555556,-0.052983333333333334
2025-06-02,fixed_attachment1_diagnostic,0.061840277777777786,0.005745670833333333,-0.04374861111111111
2025-06-03,fixed_attachment1_diagnostic,0.04831875000000001,0.003300035069444445,-0.040085416666666665
2025-06-04,fixed_attachment1_diagnostic,0.05543680555555555,0.005182169513888888,-0.047461805555555556
2025-06-05,fixed_attachment1_diagnostic,0.06383333333333334,0.005676028472222223,-0.055872222222222226
2025-06-06,fixed_attachment1_diagnostic,0.11836458333333333,0.02041640326388889,0.11691458333333335
2025-06-07,fixed_attachment1_diagnostic,0.11772847222222221,0.01966482868055555,0.11590902777777777
2025-06-08,fixed_attachment1_diagnostic,0.05314305555555555,0.0039358127777777765,-0.03088194444444445
2025-06-09,fixed_attachment1_diagnostic,0.06280208333333334,0.005899641875000002,-0.05305902777777779
2025-06-10,fixed_attachment1_diagnostic,0.05989861111111112,0.005287879166666667,-0.05062083333333333
2025-06-11,fixed_attachment1_diagnostic,0.07042847222222222,0.007368460902777778,-0.06549930555555555
2025-06-12,fixed_attachment1_diagnostic,0.06978749999999999,0.00712237375,-0.05578611111111112
2025-06-13,fixed_attachment1_diagnostic,0.12652916666666666,0.021202967638888886,0.12616805555555555
2025-06-14,fixed_attachment1_diagnostic,0.13436319444444444,0.025383624652777777,0.1293298611111111
2025-06-15,fixed_attachment1_diagnostic,0.06550069444444445,0.006211368680555556,-0.05162986111111112
2025-06-16,fixed_attachment1_diagnostic,0.06272222222222222,0.0062288351388888885,-0.05704444444444444
2025-06-17,fixed_attachment1_diagnostic,0.06915972222222222,0.00866521111111111,-0.06242916666666666
2025-06-18,fixed_attachment1_diagnostic,0.05979999999999999,0.0061730440277777765,-0.05385277777777778
2025-06-19,fixed_attachment1_diagnostic,0.052984027777777776,0.004009196180555555,-0.04171319444444444
2025-06-20,fixed_attachment1_diagnostic,0.14580416666666668,0.028883490694444444,0.14489027777777777
2025-06-21,fixed_attachment1_diagnostic,0.15869375,0.034186860624999996,0.15667152777777776
2025-06-22,fixed_attachment1_diagnostic,0.06138333333333333,0.006030673611111112,-0.04129444444444445
2025-06-23,fixed_attachment1_diagnostic,0.054856944444444444,0.004412451805555556,-0.038674999999999994
2025-06-24,fixed_attachment1_diagnostic,0.07942361111111113,0.009790854861111111,-0.0743375
2025-06-25,fixed_attachment1_diagnostic,0.06027152777777779,0.00600197826388889,-0.050149305555555565
2025-06-26,fixed_attachment1_diagnostic,0.05105069444444446,0.003839449652777779,-0.039777083333333345
2025-06-27,fixed_attachment1_diagnostic,0.16107708333333334,0.03484717229166666,0.16107708333333334
2025-06-28,fixed_attachment1_diagnostic,0.14529444444444445,0.028036600416666668,0.14320833333333333
2025-06-29,fixed_attachment1_diagnostic,0.06360208333333334,0.006563690902777777,-0.045629861111111114
2025-06-30,fixed_attachment1_diagnostic,0.052329861111111105,0.0042624584027777775,-0.04399097222222222
2025-07-01,fixed_attachment1_diagnostic,0.12622430555555553,0.023465710625,-0.12456458333333334
2025-07-02,fixed_attachment1_diagnostic,0.11583958333333334,0.01935461576388889,-0.10912430555555558
2025-07-03,fixed_attachment1_diagnostic,0.13908333333333334,0.027055949444444442,-0.1352388888888889
2025-07-04,fixed_attachment1_diagnostic,0.12425138888888891,0.023737071250000002,0.0758888888888889
2025-07-05,fixed_attachment1_diagnostic,0.11575208333333335,0.02091820173611111,0.08187847222222222
2025-07-06,fixed_attachment1_diagnostic,0.13531805555555557,0.02698789111111111,-0.1324736111111111
2025-07-07,fixed_attachment1_diagnostic,0.11824027777777779,0.020271252777777776,-0.11119305555555556
2025-07-08,fixed_attachment1_diagnostic,0.11941736111111112,0.022550932013888893,-0.11740625
2025-07-09,fixed_attachment1_diagnostic,0.1194826388888889,0.02182459284722222,-0.1129798611111111
2025-07-10,fixed_attachment1_diagnostic,0.11599652777777779,0.02193650784722222,-0.11131041666666668
2025-07-11,fixed_attachment1_diagnostic,0.10451041666666666,0.01819585173611111,0.059250694444444446
2025-07-12,fixed_attachment1_diagnostic,0.11358888888888889,0.020028395833333334,0.07191527777777777
2025-07-13,fixed_attachment1_diagnostic,0.0989361111111111,0.017081168055555554,-0.0880902777777778
2025-07-14,fixed_attachment1_diagnostic,0.11297083333333334,0.020703825416666665,-0.10601805555555555
2025-07-15,fixed_attachment1_diagnostic,0.11559722222222223,0.01997987125,-0.10591111111111112
2025-07-16,fixed_attachment1_diagnostic,0.11636458333333335,0.01967629729166667,-0.10960486111111112
2025-07-17,fixed_attachment1_diagnostic,0.11398611111111112,0.020085714305555558,-0.10862361111111112
2025-07-18,fixed_attachment1_diagnostic,0.10875555555555555,0.018654029444444442,0.07199444444444444
2025-07-19,fixed_attachment1_diagnostic,0.12506875,0.024039899652777776,0.08589791666666667
2025-07-20,fixed_attachment1_diagnostic,0.10567777777777779,0.01820624597222222,-0.10141527777777777
2025-07-21,fixed_attachment1_diagnostic,0.1164,0.02017434638888889,-0.11298194444444445
2025-07-22,fixed_attachment1_diagnostic,0.11392916666666666,0.020339111666666663,-0.10893611111111111
2025-07-23,fixed_attachment1_diagnostic,0.11320763888888889,0.01931370854166667,-0.10938680555555555
2025-07-24,fixed_attachment1_diagnostic,0.11979999999999998,0.021637705694444443,-0.11124861111111112
2025-07-25,fixed_attachment1_diagnostic,0.12353958333333331,0.02423528159722222,0.08922847222222223
2025-07-26,fixed_attachment1_diagnostic,0.11758680555555553,0.02113901256944444,0.07818819444444444
2025-07-27,fixed_attachment1_diagnostic,0.11222708333333332,0.019704060763888896,-0.11093402777777778
2025-07-28,fixed_attachment1_diagnostic,0.12272986111111112,0.021561277569444443,-0.12003958333333332
2025-07-29,fixed_attachment1_diagnostic,0.12320416666666666,0.023552044305555554,-0.11843055555555554
2025-07-30,fixed_attachment1_diagnostic,0.11837847222222224,0.020073507291666667,-0.11349930555555557
2025-07-31,fixed_attachment1_diagnostic,0.11829930555555555,0.021306812152777778,-0.11523402777777776
2025-08-01,fixed_attachment1_diagnostic,0.13317638888888889,0.02865429680555555,0.0998
2025-08-02,fixed_attachment1_diagnostic,0.1366736111111111,0.029850912916666663,0.10400972222222224
2025-08-03,fixed_attachment1_diagnostic,0.09437013888888887,0.01521067465277778,-0.06717152777777778
2025-08-04,fixed_attachment1_diagnostic,0.09358611111111109,0.014294247777777776,-0.07858749999999999
2025-08-05,fixed_attachment1_diagnostic,0.0977777777777778,0.0155060475,-0.07839861111111111
2025-08-06,fixed_attachment1_diagnostic,0.10924583333333333,0.017739458333333333,-0.0915513888888889
2025-08-07,fixed_attachment1_diagnostic,0.09791597222222222,0.015844302847222224,-0.07490763888888889
2025-08-08,fixed_attachment1_diagnostic,0.15437291666666664,0.037217762013888885,0.1282451388888889
2025-08-09,fixed_attachment1_diagnostic,0.14617222222222223,0.03323579069444444,0.11322222222222218
2025-08-10,fixed_attachment1_diagnostic,0.10083402777777778,0.016167207708333336,-0.08249375
2025-08-11,fixed_attachment1_diagnostic,0.08611597222222221,0.014694410902777776,-0.07343263888888889
2025-08-12,fixed_attachment1_diagnostic,0.1055375,0.017279268888888887,-0.09117361111111112
2025-08-13,fixed_attachment1_diagnostic,0.09874027777777777,0.015853284166666665,-0.08696805555555558
2025-08-14,fixed_attachment1_diagnostic,0.09403402777777778,0.014524093958333336,-0.08392291666666668
2025-08-15,fixed_attachment1_diagnostic,0.14823472222222223,0.034633355138888884,0.11498194444444446
2025-08-16,fixed_attachment1_diagnostic,0.14941597222222222,0.03677677854166666,0.11885625000000004
2025-08-17,fixed_attachment1_diagnostic,0.09242500000000001,0.014827724999999998,-0.07370277777777778
2025-08-18,fixed_attachment1_diagnostic,0.09947083333333334,0.01614281513888889,-0.08136388888888889
2025-08-19,fixed_attachment1_diagnostic,0.09129166666666666,0.01467463361111111,-0.07671805555555555
2025-08-20,fixed_attachment1_diagnostic,0.10457777777777778,0.018166311805555557,-0.10015138888888889
2025-08-21,fixed_attachment1_diagnostic,0.09622638888888889,0.014839116805555552,-0.0810097222222222
2025-08-22,fixed_attachment1_diagnostic,0.1323888888888889,0.02994980083333333,0.10572638888888888
2025-08-23,fixed_attachment1_diagnostic,0.13375208333333333,0.028307196458333326,0.10700069444444445
2025-08-24,fixed_attachment1_diagnostic,0.09543958333333331,0.01505560923611111,-0.07482430555555555
2025-08-25,fixed_attachment1_diagnostic,0.1024986111111111,0.017056627916666664,-0.09395972222222222
2025-08-26,fixed_attachment1_diagnostic,0.09539583333333333,0.014952134999999998,-0.07822083333333334
2025-08-27,fixed_attachment1_diagnostic,0.10050833333333335,0.017080030416666666,-0.08719027777777777
2025-08-28,fixed_attachment1_diagnostic,0.10365069444444443,0.01790710631944444,-0.09730763888888888
2025-08-29,fixed_attachment1_diagnostic,0.1278784722222222,0.02487071020833333,0.10168958333333332
2025-08-30,fixed_attachment1_diagnostic,0.14412083333333334,0.03425894958333333,0.11153472222222222
2025-08-31,fixed_attachment1_diagnostic,0.0870125,0.014044215416666665,-0.08034166666666669
2025-09-01,fixed_attachment1_diagnostic,0.038602083333333335,0.002735115625,0.01446458333333333
2025-09-02,fixed_attachment1_diagnostic,0.04194166666666667,0.002924738472222222,0.012204166666666667
2025-09-03,fixed_attachment1_diagnostic,0.05011388888888889,0.003951589444444443,0.005202777777777779
2025-09-04,fixed_attachment1_diagnostic,0.04525625,0.0037869592361111115,0.009199305555555549
2025-09-05,fixed_attachment1_diagnostic,0.20755694444444442,0.057836909166666665,0.20755694444444442
2025-09-06,fixed_attachment1_diagnostic,0.2006527777777778,0.05395284097222222,0.20048611111111111
2025-09-07,fixed_attachment1_diagnostic,0.04139305555555555,0.0028625986111111106,0.006883333333333329
2025-09-08,fixed_attachment1_diagnostic,0.041705555555555565,0.00259830625,-0.00732638888888889
2025-09-09,fixed_attachment1_diagnostic,0.05232083333333334,0.004672642361111111,0.014313888888888885
2025-09-10,fixed_attachment1_diagnostic,0.04230555555555556,0.002772146666666667,-0.01562638888888889
2025-09-11,fixed_attachment1_diagnostic,0.050043055555555556,0.004122158194444445,0.01313333333333333
2025-09-12,fixed_attachment1_diagnostic,0.19125208333333332,0.04830604729166666,0.19111180555555554
2025-09-13,fixed_attachment1_diagnostic,0.19968402777777777,0.053551888680555555,0.19968125
2025-09-14,fixed_attachment1_diagnostic,0.03804236111111112,0.002161632708333334,-0.009709027777777785
2025-09-15,fixed_attachment1_diagnostic,0.04946666666666666,0.004327308888888889,0.004470833333333327
2025-09-16,fixed_attachment1_diagnostic,0.03926180555555556,0.002474594375,-0.011749305555555565
2025-09-17,fixed_attachment1_diagnostic,0.04101875000000001,0.002447215208333334,-0.011857638888888892
2025-09-18,fixed_attachment1_diagnostic,0.03609097222222222,0.002190749930555555,-0.003628472222222225
2025-09-19,fixed_attachment1_diagnostic,0.17349097222222223,0.03875582340277777,0.17294513888888888
2025-09-20,fixed_attachment1_diagnostic,0.1790972222222222,0.04000103486111111,0.1787361111111111
2025-09-21,fixed_attachment1_diagnostic,0.044496527777777774,0.003221622430555555,-0.007652083333333335
2025-09-22,fixed_attachment1_diagnostic,0.04074652777777778,0.0029316604861111114,-0.01596875
2025-09-23,fixed_attachment1_diagnostic,0.04276041666666667,0.003177416180555556,-0.015554861111111115
2025-09-24,fixed_attachment1_diagnostic,0.04072361111111111,0.0026571219444444455,-0.009912500000000005
2025-09-25,fixed_attachment1_diagnostic,0.04133541666666666,0.002630586319444444,-0.01141041666666667
2025-09-26,fixed_attachment1_diagnostic,0.17338333333333333,0.03679987902777778,0.17338333333333333
2025-09-27,fixed_attachment1_diagnostic,0.16708263888888888,0.036964048680555556,0.16651319444444443
2025-09-28,fixed_attachment1_diagnostic,0.04152013888888889,0.0028271989583333336,-0.023190972222222227
2025-09-29,fixed_attachment1_diagnostic,0.04354583333333334,0.003034608055555556,-0.02156111111111111
2025-09-30,fixed_attachment1_diagnostic,0.04569097222222223,0.003488320486111113,-0.027627083333333333
2025-10-01,fixed_attachment1_diagnostic,0.05526944444444444,0.005572702916666668,0.028041666666666663
2025-10-02,fixed_attachment1_diagnostic,0.051866666666666665,0.00459212888888889,0.024224999999999993
2025-10-03,fixed_attachment1_diagnostic,0.20823263888888888,0.05480635465277778,0.20823263888888888
2025-10-04,fixed_attachment1_diagnostic,0.1805166666666667,0.040888022777777776,0.18036666666666668
2025-10-05,fixed_attachment1_diagnostic,0.046981944444444444,0.0038067733333333326,0.013636111111111104
2025-10-06,fixed_attachment1_diagnostic,0.04369791666666668,0.00308242826388889,-0.002292361111111121
2025-10-07,fixed_attachment1_diagnostic,0.042799305555555556,0.002784032569444445,0.00044375000000000046
2025-10-08,fixed_attachment1_diagnostic,0.04257430555555556,0.0032539952083333336,0.005511805555555553
2025-10-09,fixed_attachment1_diagnostic,0.05270208333333334,0.004122193402777779,0.00839374999999999
2025-10-10,fixed_attachment1_diagnostic,0.20666527777777777,0.05580006763888888,0.20666527777777777
2025-10-11,fixed_attachment1_diagnostic,0.18164583333333334,0.04191592680555555,0.18164583333333334
2025-10-12,fixed_attachment1_diagnostic,0.04269930555555557,0.0028915235416666677,-0.0001465277777777763
2025-10-13,fixed_attachment1_diagnostic,0.04765277777777778,0.0035232456944444446,0.001545833333333328
2025-10-14,fixed_attachment1_diagnostic,0.045698611111111107,0.003270342083333332,-0.006869444444444445
2025-10-15,fixed_attachment1_diagnostic,0.04670277777777779,0.0032390698611111115,-0.009858333333333334
2025-10-16,fixed_attachment1_diagnostic,0.050077777777777784,0.004139430833333334,-0.01602361111111111
2025-10-17,fixed_attachment1_diagnostic,0.17739097222222222,0.03905267673611111,0.17739097222222222
2025-10-18,fixed_attachment1_diagnostic,0.18366944444444444,0.04105540527777777,0.18312916666666668
2025-10-19,fixed_attachment1_diagnostic,0.048871527777777785,0.003873150625000001,-0.023163194444444445
2025-10-20,fixed_attachment1_diagnostic,0.051596527777777776,0.004076722430555556,-0.020929861111111114
2025-10-21,fixed_attachment1_diagnostic,0.05327708333333333,0.004323991736111111,-0.029109027777777772
2025-10-22,fixed_attachment1_diagnostic,0.05237986111111112,0.0046600932638888905,-0.026753472222222227
2025-10-23,fixed_attachment1_diagnostic,0.05404166666666667,0.004510137500000001,-0.015138888888888893
2025-10-24,fixed_attachment1_diagnostic,0.1698388888888889,0.03520941194444444,0.1698388888888889
2025-10-25,fixed_attachment1_diagnostic,0.16784236111111112,0.034159004930555556,0.16768819444444447
2025-10-26,fixed_attachment1_diagnostic,0.046680555555555565,0.003671765833333334,-0.02113333333333333
2025-10-27,fixed_attachment1_diagnostic,0.05605694444444445,0.004995666111111112,-0.01669861111111111
2025-10-28,fixed_attachment1_diagnostic,0.05280972222222222,0.004540055972222222,-0.026869444444444446
2025-10-29,fixed_attachment1_diagnostic,0.05914305555555556,0.005675619027777778,-0.040759722222222225
2025-10-30,fixed_attachment1_diagnostic,0.05230486111111112,0.004446453125000002,-0.025763194444444453
2025-10-31,fixed_attachment1_diagnostic,0.14846458333333334,0.02646666909722222,0.14846458333333334
2025-11-01,fixed_attachment1_diagnostic,0.1617451388888889,0.030951295763888893,0.16159375
