natural_day,natural_time_index,source_plan_day,source_time_index,interval_start,interval_end,planned_grid_kwh,charge_kwh,discharge_kwh,commanded_charge_kwh,commanded_discharge_kwh,emergency_kwh,unused_supply_kwh,actual_soc_before_kwh,actual_soc_after_kwh
2025-06-05,26,2025-06-05,25,2025-06-05 04:20:00,2025-06-05 04:30:00,631.3662583333332,10.700824999999895,0.0,10.700824999999895,0.0,0.0,0.0,9425.379680907407,9435.010423407406
2025-06-05,27,2025-06-05,26,2025-06-05 04:30:00,2025-06-05 04:40:00,587.1658333333332,0.0,19.96916666666675,0.0,19.96916666666675,0.0,0.0,9435.010423407406,9412.822460444442
2025-06-05,28,2025-06-05,27,2025-06-05 04:40:00,2025-06-05 04:50:00,638.1261766666667,29.577109999999948,0.0,29.577109999999948,0.0,0.0,0.0,9412.822460444442,9439.441859444441
2025-06-05,29,2025-06-05,28,2025-06-05 04:50:00,2025-06-05 05:00:00,637.9910166666666,14.641816666666614,0.0,14.641816666666614,0.0,0.0,0.0,9439.441859444441,9452.619494444441
2025-06-05,30,2025-06-05,29,2025-06-05 05:00:00,2025-06-05 05:10:00,573.7216666666666,0.0,70.40500000000009,0.0,70.40500000000009,0.0,0.0,9452.619494444441,9374.391716666663
2025-06-05,31,2025-06-05,30,2025-06-05 05:10:00,2025-06-05 05:20:00,580.6278433333334,0.0,67.49488999999983,0.0,67.49488999999983,0.0,0.0,9374.391716666663,9299.39739444444
2025-06-05,32,2025-06-05,31,2025-06-05 05:20:00,2025-06-05 05:30:00,617.784055,0.0,5.873345000000086,0.0,5.873345000000086,0.0,0.0,9299.39739444444,9292.87145555555
2025-06-05,33,2025-06-05,32,2025-06-05 05:30:00,2025-06-05 05:40:00,836.7800825102889,268.4792491769556,0.0,268.4792491769556,0.0,0.0,0.0,9292.87145555555,9534.502779814811
2025-06-05,34,2025-06-05,33,2025-06-05 05:40:00,2025-06-05 05:50:00,1349.809878333333,833.3333333333333,0.0,833.3333333333333,0.0,0.0,7.315528333333077,9534.502779814811,10284.502779814811
2025-06-05,35,2025-06-05,34,2025-06-05 05:50:00,2025-06-05 06:00:00,575.2776916666667,28.353574999999978,0.0,28.353574999999978,0.0,0.0,0.0,10284.502779814811,10310.02099731481
2025-06-05,36,2025-06-05,35,2025-06-05 06:00:00,2025-06-05 06:10:00,0.0,0.0,624.5516666666666,0.0,624.5516666666666,0.0,0.0,10310.02099731481,9616.074701018513
2025-06-05,37,2025-06-05,36,2025-06-05 06:10:00,2025-06-05 06:20:00,0.0,0.0,583.1167166666667,0.0,583.1167166666667,0.0,0.0,9616.074701018513,8968.16723805555
2025-06-05,38,2025-06-05,37,2025-06-05 06:20:00,2025-06-05 06:30:00,0.0,0.0,552.52765,0.0,552.52765,0.0,0.0,8968.16723805555,8354.24762694444
2025-06-05,39,2025-06-05,38,2025-06-05 06:30:00,2025-06-05 06:40:00,0.0,0.0,562.0445833333333,0.0,562.0445833333333,0.0,0.0,8354.24762694444,7729.753645462958
2025-06-05,40,2025-06-05,39,2025-06-05 06:40:00,2025-06-05 06:50:00,0.0,0.0,513.2864500000001,0.0,513.2864500000001,0.0,0.0,7729.753645462958,7159.435367685181
2025-06-05,41,2025-06-05,40,2025-06-05 06:50:00,2025-06-05 07:00:00,0.0,0.0,490.52393333333333,0.0,490.52393333333333,0.0,0.0,7159.435367685181,6614.408775092588
2025-06-05,42,2025-06-05,41,2025-06-05 07:00:00,2025-06-05 07:10:00,0.0,0.0,490.28,0.0,490.28,0.0,0.0,6614.408775092588,6069.653219537033
2025-06-05,43,2025-06-05,42,2025-06-05 07:10:00,2025-06-05 07:20:00,389.2593700000001,0.0,30.992163333333224,0.0,30.992163333333224,0.0,0.0,6069.653219537033,6035.217482499996
2025-06-05,44,2025-06-05,43,2025-06-05 07:20:00,2025-06-05 07:30:00,321.7568866666667,0.0,46.219179999999824,0.0,46.219179999999824,0.0,0.0,6035.217482499996,5983.862838055551
2025-06-05,45,2025-06-05,44,2025-06-05 07:30:00,2025-06-05 07:40:00,296.7995833333336,0.0,30.004583333333017,0.0,30.004583333333017,0.0,0.0,5983.862838055551,5950.5244121296255
2025-06-05,46,2025-06-05,45,2025-06-05 07:40:00,2025-06-05 07:50:00,230.17169333333345,0.16686000000004242,0.0,0.16686000000004242,0.0,0.0,0.0,5950.5244121296255,5950.674586129626
2025-06-05,47,2025-06-05,46,2025-06-05 07:50:00,2025-06-05 08:00:00,0.0,0.0,316.3421500000002,0.0,316.3421500000002,0.0,0.0,5950.674586129626,5599.183308351848
2025-06-05,48,2025-06-05,47,2025-06-05 08:00:00,2025-06-05 08:10:00,0.0,0.0,522.2108333333333,0.0,522.2108333333333,0.0,0.0,5599.183308351848,5018.949049092588
2025-06-05,49,2025-06-05,48,2025-06-05 08:10:00,2025-06-05 08:20:00,0.0,0.0,515.7574833333332,0.0,515.7574833333332,0.0,0.0,5018.949049092588,4445.885178722218
2025-06-05,50,2025-06-05,49,2025-06-05 08:20:00,2025-06-05 08:30:00,0.0,0.0,409.45821666666666,0.0,409.45821666666666,0.0,0.0,4445.885178722218,3990.9316046481445
2025-06-05,51,2025-06-05,50,2025-06-05 08:30:00,2025-06-05 08:40:00,0.0,0.0,343.8499999999998,0.0,343.8499999999998,0.0,0.0,3990.9316046481445,3608.8760490925893
2025-06-05,52,2025-06-05,51,2025-06-05 08:40:00,2025-06-05 08:50:00,0.0,0.0,343.1249666666665,0.0,343.1249666666665,0.0,0.0,3608.8760490925893,3227.6260861296264
2025-06-05,53,2025-06-05,52,2025-06-05 08:50:00,2025-06-05 09:00:00,0.0,0.0,320.0021999999999,0.0,320.0021999999999,0.0,0.0,3227.6260861296264,2872.0680861296264
2025-06-05,54,2025-06-05,53,2025-06-05 09:00:00,2025-06-05 09:10:00,0.0,0.0,276.4054166666666,0.0,276.4054166666666,0.0,0.0,2872.0680861296264,2564.9509564999967
2025-06-05,55,2025-06-05,54,2025-06-05 09:10:00,2025-06-05 09:20:00,0.0,0.0,278.1241499999999,0.0,278.1241499999999,0.0,0.0,2564.9509564999967,2255.9241231666633
2025-06-05,56,2025-06-05,55,2025-06-05 09:20:00,2025-06-05 09:30:00,0.0,0.0,191.43404999999984,0.0,191.43404999999984,0.0,0.0,2255.9241231666633,2043.2196231666635
2025-06-05,57,2025-06-05,56,2025-06-05 09:30:00,2025-06-05 09:40:00,0.0,0.0,47.15249999999992,0.0,47.15249999999992,0.0,0.0,2043.2196231666635,1990.8279564999968
2025-06-05,58,2025-06-05,57,2025-06-05 09:40:00,2025-06-05 09:50:00,0.0,0.0,25.53373333333343,0.0,25.53373333333343,0.0,0.0,1990.8279564999968,1962.457141685182
2025-06-05,59,2025-06-05,58,2025-06-05 09:50:00,2025-06-05 10:00:00,0.0,0.0,45.18763333333345,0.0,45.18763333333345,0.0,0.0,1962.457141685182,1912.2486602037004
2025-06-05,60,2025-06-05,59,2025-06-05 10:00:00,2025-06-05 10:10:00,0.0,0.0,34.13499999999999,0.0,34.13499999999999,0.0,0.0,1912.2486602037004,1874.3208824259227
2025-06-05,61,2025-06-05,60,2025-06-05 10:10:00,2025-06-05 10:20:00,0.0,1.8706166666668196,0.0,1.8706166666668196,0.0,0.0,0.0,1874.3208824259227,1876.0044374259228
2025-06-05,62,2025-06-05,61,2025-06-05 10:20:00,2025-06-05 10:30:00,0.0,54.30173333333323,0.0,54.30173333333323,0.0,0.0,0.0,1876.0044374259228,1924.8759974259226
2025-06-05,63,2025-06-05,62,2025-06-05 10:30:00,2025-06-05 10:40:00,0.0,100.86666666666679,0.0,100.86666666666679,0.0,0.0,0.0,1924.8759974259226,2015.6559974259228
2025-06-05,64,2025-06-05,63,2025-06-05 10:40:00,2025-06-05 10:50:00,0.0,113.44880000000012,0.0,113.44880000000012,0.0,0.0,0.0,2015.6559974259228,2117.759917425923
2025-06-05,65,2025-06-05,64,2025-06-05 10:50:00,2025-06-05 11:00:00,10.074668333332966,106.74770166666622,0.0,106.74770166666622,0.0,0.0,0.0,2117.759917425923,2213.8328489259225
2025-06-05,66,2025-06-05,65,2025-06-05 11:00:00,2025-06-05 11:10:00,812.1850000000002,833.3333333333333,0.0,833.3333333333333,0.0,0.0,50.658750000000055,2213.8328489259225,2963.8328489259225
2025-06-05,67,2025-06-05,66,2025-06-05 11:10:00,2025-06-05 11:20:00,780.0211333333334,833.3333333333333,0.0,833.3333333333333,0.0,0.0,9.234166666666852,2963.8328489259225,3713.8328489259225
2025-06-05,68,2025-06-05,67,2025-06-05 11:20:00,2025-06-05 11:30:00,784.6511466666666,833.3333333333333,0.0,833.3333333333333,0.0,0.0,20.439030000000002,3713.8328489259225,4463.832848925922
2025-06-05,69,2025-06-05,68,2025-06-05 11:30:00,2025-06-05 11:40:00,794.9504166666668,833.3333333333333,0.0,833.3333333333333,0.0,0.0,48.36291666666693,4463.832848925922,5213.832848925922
2025-06-05,70,2025-06-05,69,2025-06-05 11:40:00,2025-06-05 11:50:00,743.7487633333333,833.3333333333333,0.0,833.3333333333333,0.0,0.0,18.458746666666684,5213.832848925922,5963.832848925922
2025-06-05,71,2025-06-05,70,2025-06-05 11:50:00,2025-06-05 12:00:00,697.5358716666665,810.9351883333331,0.0,810.9351883333331,0.0,0.0,0.0,5963.832848925922,6693.674518425922
2025-06-05,72,2025-06-05,71,2025-06-05 12:00:00,2025-06-05 12:10:00,671.4254166666666,794.6037500000002,0.0,794.6037500000002,0.0,0.0,0.0,6693.674518425922,7408.817893425922
2025-06-05,73,2025-06-05,72,2025-06-05 12:10:00,2025-06-05 12:20:00,630.8052266666668,801.0044433333335,0.0,801.0044433333335,0.0,0.0,0.0,7408.817893425922,8129.721892425922
2025-06-05,74,2025-06-05,73,2025-06-05 12:20:00,2025-06-05 12:30:00,676.4419333333328,833.3333333333333,0.0,833.3333333333333,0.0,0.0,12.576783333332742,8129.721892425922,8879.721892425921
2025-06-05,75,2025-06-05,74,2025-06-05 12:30:00,2025-06-05 12:40:00,762.4550000000002,833.3333333333333,0.0,833.3333333333333,0.0,0.0,39.03666666666686,8879.721892425921,9629.721892425921
2025-06-05,76,2025-06-05,75,2025-06-05 12:40:00,2025-06-05 12:50:00,729.5867783333331,799.8592783333331,0.0,799.8592783333331,0.0,0.0,0.0,9629.721892425921,10349.595242925921
2025-06-05,77,2025-06-05,76,2025-06-05 12:50:00,2025-06-05 13:00:00,685.725698333333,500.44973008230954,0.0,500.44973008230954,0.0,0.0,256.89228491768995,10349.595242925921,10800.0
2025-06-05,78,2025-06-05,77,2025-06-05 13:00:00,2025-06-05 13:10:00,0.0,0.0,0.0,0.0,0.0,0.0,85.99416666666684,10800.0,10800.0
2025-06-05,79,2025-06-05,78,2025-06-05 13:10:00,2025-06-05 13:20:00,0.0,0.0,0.0,0.0,0.0,0.0,72.53291666666678,10800.0,10800.0
2025-06-05,80,2025-06-05,79,2025-06-05 13:20:00,2025-06-05 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,69.41954999999984,10800.0,10800.0
2025-06-05,81,2025-06-05,80,2025-06-05 13:30:00,2025-06-05 13:40:00,0.0,0.0,0.0,0.0,0.0,0.0,63.407083333333276,10800.0,10800.0
2025-06-05,82,2025-06-05,81,2025-06-05 13:40:00,2025-06-05 13:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.31758333333345945,10800.0,10800.0
2025-06-05,83,2025-06-05,82,2025-06-05 13:50:00,2025-06-05 14:00:00,0.0,0.0,54.82628333333332,0.0,54.82628333333332,0.0,0.0,10800.0,10739.081907407408
2025-06-05,84,2025-06-05,83,2025-06-05 14:00:00,2025-06-05 14:10:00,0.0,0.0,82.45749999999998,0.0,82.45749999999998,0.0,0.0,10739.081907407408,10647.462462962963
2025-06-05,85,2025-06-05,84,2025-06-05 14:10:00,2025-06-05 14:20:00,0.0,0.0,125.8268833333334,0.0,125.8268833333334,0.0,0.0,10647.462462962963,10507.654814814816
2025-06-05,86,2025-06-05,85,2025-06-05 14:20:00,2025-06-05 14:30:00,0.0,0.0,175.18746666666652,0.0,175.18746666666652,0.0,0.0,10507.654814814816,10313.002074074075
2025-06-05,87,2025-06-05,86,2025-06-05 14:30:00,2025-06-05 14:40:00,0.0,0.0,204.46124999999984,0.0,204.46124999999984,0.0,0.0,10313.002074074075,10085.822907407408
2025-06-05,88,2025-06-05,87,2025-06-05 14:40:00,2025-06-05 14:50:00,0.0,0.0,205.03981666666664,0.0,205.03981666666664,0.0,0.0,10085.822907407408,9858.00088888889
2025-06-05,89,2025-06-05,88,2025-06-05 14:50:00,2025-06-05 15:00:00,0.0,0.0,243.9763333333333,0.0,243.9763333333333,0.0,0.0,9858.00088888889,9586.916074074075
2025-06-05,90,2025-06-05,89,2025-06-05 15:00:00,2025-06-05 15:10:00,837.5915890946528,503.1590890946527,0.0,503.1590890946527,0.0,0.0,0.0,9586.916074074075,10039.759254259263
2025-06-05,91,2025-06-05,90,2025-06-05 15:10:00,2025-06-05 15:20:00,1025.2692533333332,608.2623533333333,0.0,608.2623533333333,0.0,0.0,0.0,10039.759254259263,10587.195372259263
2025-06-05,92,2025-06-05,91,2025-06-05 15:20:00,2025-06-05 15:30:00,250.12475500000016,0.0,187.68359499999985,0.0,187.68359499999985,0.0,0.0,10587.195372259263,10378.658044481484
2025-06-05,93,2025-06-05,92,2025-06-05 15:30:00,2025-06-05 15:40:00,325.6483333333333,0.0,120.41125000000011,0.0,120.41125000000011,0.0,0.0,10378.658044481484,10244.867766703706
2025-06-05,94,2025-06-05,93,2025-06-05 15:40:00,2025-06-05 15:50:00,374.1271333333335,0.0,159.8489333333331,0.0,159.8489333333331,0.0,0.0,10244.867766703706,10067.25784077778
2025-06-05,95,2025-06-05,94,2025-06-05 15:50:00,2025-06-05 16:00:00,490.0167749999998,0.0,78.7512916666667,0.0,78.7512916666667,0.0,0.0,10067.25784077778,9979.756405592594
2025-06-05,96,2025-06-05,95,2025-06-05 16:00:00,2025-06-05 16:10:00,600.4704166666669,86.22458333333361,0.0,86.22458333333361,0.0,0.0,0.0,9979.756405592594,10057.358530592594
2025-06-05,97,2025-06-05,96,2025-06-05 16:10:00,2025-06-05 16:20:00,534.3452500000001,54.78206666666665,0.0,54.78206666666665,0.0,0.0,0.0,10057.358530592594,10106.662390592594
2025-06-05,98,2025-06-05,97,2025-06-05 16:20:00,2025-06-05 16:30:00,524.2839450000001,0.0,10.258288333333212,0.0,10.258288333333212,0.0,0.0,10106.662390592594,10095.264292444446
2025-06-05,99,2025-06-05,98,2025-06-05 16:30:00,2025-06-05 16:40:00,613.8716666666664,0.0,12.952916666667079,0.0,12.952916666667079,0.0,0.0,10095.264292444446,10080.872162814816
2025-06-05,100,2025-06-05,99,2025-06-05 16:40:00,2025-06-05 16:50:00,629.5731349999996,0.0,14.140415000000303,0.0,14.140415000000303,0.0,0.0,10080.872162814816,10065.160590592594
2025-06-05,101,2025-06-05,100,2025-06-05 16:50:00,2025-06-05 17:00:00,689.4592416666667,20.437158333333628,0.0,20.437158333333628,0.0,0.0,0.0,10065.160590592594,10083.554033092594
2025-06-05,102,2025-06-05,101,2025-06-05 17:00:00,2025-06-05 17:10:00,786.9037500000003,58.28875000000039,0.0,58.28875000000039,0.0,0.0,0.0,10083.554033092594,10136.013908092595
2025-06-05,103,2025-06-05,102,2025-06-05 17:10:00,2025-06-05 17:20:00,785.5714733333334,26.837290000000166,0.0,26.837290000000166,0.0,0.0,0.0,10136.013908092595,10160.167469092596
2025-06-05,104,2025-06-05,103,2025-06-05 17:20:00,2025-06-05 17:30:00,825.7175083333333,54.27192500000001,0.0,54.27192500000001,0.0,0.0,0.0,10160.167469092596,10209.012201592595
2025-06-05,105,2025-06-05,104,2025-06-05 17:30:00,2025-06-05 17:40:00,792.5416563833335,0.0,32.57834361666664,0.0,32.57834361666664,0.0,0.0,10209.012201592595,10172.814042018521
2025-06-05,106,2025-06-05,105,2025-06-05 17:40:00,2025-06-05 17:50:00,994.1576383333332,58.057438333333266,0.0,58.057438333333266,0.0,0.0,0.0,10172.814042018521,10225.065736518522
2025-06-05,107,2025-06-05,106,2025-06-05 17:50:00,2025-06-05 18:00:00,778.0924720999992,0.0,86.23492790000068,0.0,86.23492790000068,0.0,0.0,10225.065736518522,10129.249149962965
2025-06-05,108,2025-06-05,107,2025-06-05 18:00:00,2025-06-05 18:10:00,604.2737500000002,0.0,72.96833333333302,0.0,72.96833333333302,0.0,0.0,10129.249149962965,10048.17322403704
2025-06-05,109,2025-06-05,108,2025-06-05 18:10:00,2025-06-05 18:20:00,616.9836349999998,0.0,79.56739833333347,0.0,79.56739833333347,0.0,0.0,10048.17322403704,9959.76500366667
2025-06-05,110,2025-06-05,109,2025-06-05 18:20:00,2025-06-05 18:30:00,731.4550666666665,0.0,48.44071666666673,0.0,48.44071666666673,0.0,0.0,9959.76500366667,9905.94198514815
2025-06-05,111,2025-06-05,110,2025-06-05 18:30:00,2025-06-05 18:40:00,724.7295833333333,0.0,86.08916666666664,0.0,86.08916666666664,0.0,0.0,9905.94198514815,9810.287355518522
2025-06-05,112,2025-06-05,111,2025-06-05 18:40:00,2025-06-05 18:50:00,763.3034516666667,0.0,59.373965,0.0,59.373965,0.0,0.0,9810.287355518522,9744.316283296299
2025-06-05,113,2025-06-05,112,2025-06-05 18:50:00,2025-06-05 19:00:00,743.441857633746,0.0,118.08825903292052,0.0,118.08825903292052,0.0,0.0,9744.316283296299,9613.107106593054
2025-06-05,114,2025-06-05,113,2025-06-05 19:00:00,2025-06-05 19:10:00,0.0,0.0,833.3333333333333,0.0,833.3333333333333,83.7983333333334,0.0,9613.107106593054,8687.181180667129
2025-06-05,115,2025-06-05,114,2025-06-05 19:10:00,2025-06-05 19:20:00,34.43139999999994,0.0,833.3333333333333,0.0,833.3333333333333,64.01806666666675,0.0,8687.181180667129,7761.255254741202
2025-06-05,116,2025-06-05,115,2025-06-05 19:20:00,2025-06-05 19:30:00,585.6781272162532,0.0,317.23647278374665,0.0,317.23647278374665,0.0,0.0,7761.255254741202,7408.770284981484
2025-06-05,117,2025-06-05,116,2025-06-05 19:30:00,2025-06-05 19:40:00,25.901666666666642,0.0,833.3333333333333,0.0,833.3333333333333,1.19500000000005,0.0,7408.770284981484,6482.844359055558
2025-06-05,118,2025-06-05,117,2025-06-05 19:40:00,2025-06-05 19:50:00,61.70890000000031,0.0,791.6592666666663,0.0,791.6592666666663,0.0,0.0,6482.844359055558,5603.222951648151
2025-06-05,119,2025-06-05,118,2025-06-05 19:50:00,2025-06-05 20:00:00,79.47146166666653,0.0,788.7675716666669,0.0,788.7675716666669,0.0,0.0,5603.222951648151,4726.814538685188
2025-06-05,120,2025-06-05,119,2025-06-05 20:00:00,2025-06-05 20:10:00,29.078333333333603,0.0,833.3333333333333,0.0,833.3333333333333,31.388333333333094,0.0,4726.814538685188,3800.8886127592623
2025-06-05,121,2025-06-05,120,2025-06-05 20:10:00,2025-06-05 20:20:00,99.9625749999999,0.0,826.5148083333335,0.0,826.5148083333335,0.0,0.0,3800.8886127592623,2882.5388257222253
2025-06-05,122,2025-06-05,121,2025-06-05 20:20:00,2025-06-05 20:30:00,770.4198516666664,0.0,149.91286500000024,0.0,149.91286500000024,0.0,0.0,2882.5388257222253,2715.968975722225
2025-06-05,123,2025-06-05,122,2025-06-05 20:30:00,2025-06-05 20:40:00,111.2983333333334,0.0,777.2816666666665,0.0,777.2816666666665,0.0,0.0,2715.968975722225,1852.322679425929
2025-06-05,124,2025-06-05,123,2025-06-05 20:40:00,2025-06-05 20:50:00,61.514041666666685,0.0,587.0904114833361,0.0,587.0904114833361,242.5001801833306,0.0,1852.322679425929,1200.0
2025-06-05,125,2025-06-05,124,2025-06-05 20:50:00,2025-06-05 21:00:00,814.9904833333333,0.0,0.0,0.0,0.0,80.71934999999996,0.0,1200.0,1200.0
2025-06-05,126,2025-06-05,125,2025-06-05 21:00:00,2025-06-05 21:10:00,888.5141666666665,13.36416666666662,0.0,13.36416666666662,0.0,0.0,0.0,1200.0,1212.02775
2025-06-05,127,2025-06-05,126,2025-06-05 21:10:00,2025-06-05 21:20:00,922.103325,81.21650833333342,0.0,81.21650833333342,0.0,0.0,0.0,1212.02775,1285.1226075
2025-06-05,128,2025-06-05,127,2025-06-05 21:20:00,2025-06-05 21:30:00,885.3618250000002,43.63695833333361,0.0,43.63695833333361,0.0,0.0,0.0,1285.1226075,1324.3958700000003
2025-06-05,129,2025-06-05,128,2025-06-05 21:30:00,2025-06-05 21:40:00,844.8766666666667,0.0,33.58666666666659,0.0,33.58666666666659,0.0,0.0,1324.3958700000003,1287.0773514814819
2025-06-05,130,2025-06-05,129,2025-06-05 21:40:00,2025-06-05 21:50:00,872.9717666666667,0.0,19.50834999999995,0.0,19.50834999999995,0.0,0.0,1287.0773514814819,1265.4014070370374
2025-06-05,131,2025-06-05,130,2025-06-05 21:50:00,2025-06-05 22:00:00,826.1863,5.571699999999964,0.0,5.571699999999964,0.0,0.0,0.0,1265.4014070370374,1270.4159370370373
2025-06-05,132,2025-06-05,131,2025-06-05 22:00:00,2025-06-05 22:10:00,1357.8441666666665,643.8058333333333,0.0,643.8058333333333,0.0,0.0,0.0,1270.4159370370373,1849.8411870370373
2025-06-05,133,2025-06-05,132,2025-06-05 22:10:00,2025-06-05 22:20:00,1351.8876916666666,660.1209916666667,0.0,660.1209916666667,0.0,0.0,0.0,1849.8411870370373,2443.9500795370373
2025-06-05,134,2025-06-05,133,2025-06-05 22:20:00,2025-06-05 22:30:00,692.5470999999999,3.678016666666622,0.0,3.678016666666622,0.0,0.0,0.0,2443.9500795370373,2447.260294537037
2025-06-05,135,2025-06-05,134,2025-06-05 22:30:00,2025-06-05 22:40:00,1380.5383333333332,695.4899999999999,0.0,695.4899999999999,0.0,0.0,0.0,2447.260294537037,3073.201294537037
2025-06-05,136,2025-06-05,135,2025-06-05 22:40:00,2025-06-05 22:50:00,1378.7165333333332,657.2696,0.0,657.2696,0.0,0.0,0.0,3073.201294537037,3664.743934537037
2025-06-05,137,2025-06-05,136,2025-06-05 22:50:00,2025-06-05 23:00:00,681.1164416666666,0.0,40.85355833333335,0.0,40.85355833333335,0.0,0.0,3664.743934537037,3619.3510919444443
2025-06-05,138,2025-06-05,137,2025-06-05 23:00:00,2025-06-05 23:10:00,655.2766666666666,0.0,28.029999999999973,0.0,28.029999999999973,0.0,0.0,3619.3510919444443,3588.2066474999997
2025-06-05,139,2025-06-05,138,2025-06-05 23:10:00,2025-06-05 23:20:00,711.1958583333333,31.7043083333333,0.0,31.7043083333333,0.0,0.0,0.0,3588.2066474999997,3616.7405249999997
2025-06-05,140,2025-06-05,139,2025-06-05 23:20:00,2025-06-05 23:30:00,707.1748249999998,23.351941666666562,0.0,23.351941666666562,0.0,0.0,0.0,3616.7405249999997,3637.7572724999995
2025-06-05,141,2025-06-05,140,2025-06-05 23:30:00,2025-06-05 23:40:00,672.1316666666665,0.0,23.330000000000155,0.0,23.330000000000155,0.0,0.0,3637.7572724999995,3611.835050277777
2025-06-05,142,2025-06-05,141,2025-06-05 23:40:00,2025-06-05 23:50:00,672.5213499999999,0.0,58.68463333333341,0.0,58.68463333333341,0.0,0.0,3611.835050277777,3546.629902129629
2025-06-05,143,2025-06-05,142,2025-06-05 23:50:00,2025-06-06 00:00:00,611.5713083333333,0.0,65.4175416666667,0.0,65.4175416666667,0.0,0.0,3546.629902129629,3473.9437447222217
2025-06-06,0,2025-06-05,143,2025-06-06 00:00:00,2025-06-06 00:10:00,534.5983333333334,0.0,17.073333333333267,0.0,17.073333333333267,0.0,0.0,3473.9437447222217,3454.9733743518514
2025-06-06,1,2025-06-06,0,2025-06-06 00:10:00,2025-06-06 00:20:00,495.3541083333333,0.0,7.933258333333413,0.0,7.933258333333413,0.0,0.0,3454.9733743518514,3446.15864287037
2025-06-06,2,2025-06-06,1,2025-06-06 00:20:00,2025-06-06 00:30:00,520.5338999999999,0.0,9.793700000000058,0.0,9.793700000000058,0.0,0.0,3446.15864287037,3435.276753981481
2025-06-06,3,2025-06-06,2,2025-06-06 00:30:00,2025-06-06 00:40:00,564.9658333333333,3.7175000000000864,0.0,3.7175000000000864,0.0,0.0,0.0,3435.276753981481,3438.622503981481
2025-06-06,4,2025-06-06,3,2025-06-06 00:40:00,2025-06-06 00:50:00,551.1012833333332,19.741349999999898,0.0,19.741349999999898,0.0,0.0,0.0,3438.622503981481,3456.3897189814807
2025-06-06,5,2025-06-06,4,2025-06-06 00:50:00,2025-06-06 01:00:00,503.2760833333332,0.0,18.91803333333337,0.0,18.91803333333337,0.0,0.0,3456.3897189814807,3435.3696819444435
2025-06-06,6,2025-06-06,5,2025-06-06 01:00:00,2025-06-06 01:10:00,492.8458333333333,0.0,57.16250000000002,0.0,57.16250000000002,0.0,0.0,3435.3696819444435,3371.8557930555544
2025-06-06,7,2025-06-06,6,2025-06-06 01:10:00,2025-06-06 01:20:00,563.7566749999999,17.209708333333197,0.0,17.209708333333197,0.0,0.0,0.0,3371.8557930555544,3387.3445305555542
2025-06-06,8,2025-06-06,7,2025-06-06 01:20:00,2025-06-06 01:30:00,574.3238166666665,59.81808333333322,0.0,59.81808333333322,0.0,0.0,0.0,3387.3445305555542,3441.1808055555543
2025-06-06,9,2025-06-06,8,2025-06-06 01:30:00,2025-06-06 01:40:00,510.6916666666666,27.7233333333333,0.0,27.7233333333333,0.0,0.0,0.0,3441.1808055555543,3466.1318055555544
2025-06-06,10,2025-06-06,9,2025-06-06 01:40:00,2025-06-06 01:50:00,496.4455333333332,14.218883333333224,0.0,14.218883333333224,0.0,0.0,0.0,3466.1318055555544,3478.928800555554
2025-06-06,11,2025-06-06,10,2025-06-06 01:50:00,2025-06-06 02:00:00,508.75242499999996,0.0,6.9577750000000265,0.0,6.9577750000000265,0.0,0.0,3478.928800555554,3471.197939444443
2025-06-06,12,2025-06-06,11,2025-06-06 02:00:00,2025-06-06 02:10:00,524.6008333333332,0.0,19.367500000000064,0.0,19.367500000000064,0.0,0.0,3471.197939444443,3449.6784949999983
2025-06-06,13,2025-06-06,12,2025-06-06 02:10:00,2025-06-06 02:20:00,549.9980166666666,35.68576666666661,0.0,35.68576666666661,0.0,0.0,0.0,3449.6784949999983,3481.7956849999982
2025-06-06,14,2025-06-06,13,2025-06-06 02:20:00,2025-06-06 02:30:00,554.5084333333334,90.04295000000013,0.0,90.04295000000013,0.0,0.0,0.0,3481.7956849999982,3562.8343399999985
2025-06-06,15,2025-06-06,14,2025-06-06 02:30:00,2025-06-06 02:40:00,517.6066666666666,84.35833333333329,0.0,84.35833333333329,0.0,0.0,0.0,3562.8343399999985,3638.7568399999986
2025-06-06,16,2025-06-06,15,2025-06-06 02:40:00,2025-06-06 02:50:00,449.83917500000007,14.890041666666718,0.0,14.890041666666718,0.0,0.0,0.0,3638.7568399999986,3652.157877499999
2025-06-06,17,2025-06-06,16,2025-06-06 02:50:00,2025-06-06 03:00:00,406.63174166666664,0.0,65.02657500000004,0.0,65.02657500000004,0.0,0.0,3652.157877499999,3579.906127499999
2025-06-06,18,2025-06-06,17,2025-06-06 03:00:00,2025-06-06 03:10:00,417.13083333333327,0.0,87.28083333333336,0.0,87.28083333333336,0.0,0.0,3579.906127499999,3482.9274237962954
2025-06-06,19,2025-06-06,18,2025-06-06 03:10:00,2025-06-06 03:20:00,466.7413016666667,0.0,15.987698333333356,0.0,15.987698333333356,0.0,0.0,3482.9274237962954,3465.163314537036
2025-06-06,20,2025-06-06,19,2025-06-06 03:20:00,2025-06-06 03:30:00,515.8269499999998,55.18294999999978,0.0,55.18294999999978,0.0,0.0,0.0,3465.163314537036,3514.8279695370356
