natural_day,block,charge_kwh,discharge_kwh,interval_count
2025-06-22,12:00-16:00,4582.305100425243,2369.4657638888884,24
2025-06-22,16:00-20:00,673.1581166666665,4696.163461666666,24
2025-06-22,20:00-24:00,8783.448074999998,3198.329061466666,24
2025-06-23,0:00-4:00,1942.355503189301,47.900898333332975,24
2025-06-23,4:00-8:00,77.54433967078117,4481.990261666666,24
2025-06-23,8:00-12:00,5682.957732777777,2705.5217999999995,24
2025-06-23,12:00-16:00,4717.262136676953,1914.5775855555557,24
2025-06-23,16:00-20:00,664.8746663888905,5042.571422286106,24
2025-06-23,20:00-24:00,8608.701721666665,3398.9590633333332,24
2025-06-24,0:00-4:00,1851.6684727777617,120.23553666666669,24
2025-06-24,4:00-8:00,702.9767568895725,3323.990747222222,24
2025-06-24,8:00-12:00,4865.991727222222,5720.002103016667,24
2025-06-24,12:00-16:00,7790.106936131686,1727.3989722222216,24
2025-06-24,16:00-20:00,440.66462971879616,4917.460273499998,24
2025-06-24,20:00-24:00,8672.749088333332,3330.4735966666663,24
2025-06-25,0:00-4:00,1265.708798271607,46.06899166666665,24
2025-06-25,4:00-8:00,331.1910911659791,3368.290782777779,24
2025-06-25,8:00-12:00,4821.543325,3787.737397777777,24
2025-06-25,12:00-16:00,4208.841881906719,1504.1338627777777,24
2025-06-25,16:00-20:00,366.21669555555604,4687.584485966667,24
2025-06-25,20:00-24:00,8361.366006666663,3195.0856361888905,24
2025-06-26,0:00-4:00,2380.740051975308,34.91338833333327,24
2025-06-26,4:00-8:00,301.25319157750346,3479.997808888891,24
2025-06-26,8:00-12:00,4825.507065555552,3957.0764833333333,24
2025-06-26,12:00-16:00,3749.813402222221,891.4921596776403,24
2025-06-26,16:00-20:00,1383.7266405555554,4798.268686111111,24
2025-06-26,20:00-24:00,1509.0762533333325,3423.5221716666665,24
2025-06-27,0:00-4:00,905.0687316666666,29.11017666666669,24
2025-06-27,4:00-8:00,1132.6379888888887,1683.4360805555552,24
2025-06-27,8:00-12:00,8739.711253237143,0.0,24
2025-06-27,12:00-16:00,0.0,0.0,24
2025-06-27,16:00-20:00,181.01527888888882,5791.028587266665,24
2025-06-27,20:00-24:00,1682.6409608333329,3084.349210299998,24
2025-06-28,0:00-4:00,1205.081288333333,18.51633333333325,24
2025-06-28,4:00-8:00,485.8600615192056,1787.5024983333337,24
2025-06-28,8:00-12:00,9214.685516666666,0.0,24
2025-06-28,12:00-16:00,417.6263125651591,0.0,24
2025-06-28,16:00-20:00,147.03829888888913,4759.8113583333325,24
2025-06-28,20:00-24:00,8641.799681666665,2984.073615,24
2025-06-29,0:00-4:00,731.9718166666665,92.85392833333322,24
2025-06-29,4:00-8:00,407.33250182441793,4239.53595888889,24
2025-06-29,8:00-12:00,4682.49812055555,3653.8854166666665,24
2025-06-29,12:00-16:00,3629.878207222222,1444.8265055555562,24
2025-06-29,16:00-20:00,281.04638861111175,3550.9974094611052,24
2025-06-29,20:00-24:00,8399.959195833333,2916.584685838888,24
2025-06-30,0:00-4:00,2283.27152298354,13.315666666666743,24
2025-06-30,4:00-8:00,123.13077297667884,4582.770053527777,24
2025-06-30,8:00-12:00,4918.676853888888,3697.715033333333,24
2025-06-30,12:00-16:00,5948.648035925928,691.6275077777784,24
2025-06-30,16:00-20:00,103.4710747599458,4778.342021666666,24
2025-06-30,20:00-24:00,8688.57763333333,3298.852748333333,24
2025-07-01,0:00-4:00,271.432812280519,1717.5195300000005,24
2025-07-01,4:00-8:00,2383.62278611111,1080.669938333333,24
2025-07-01,8:00-12:00,5035.120292044444,3807.4596500000002,24
2025-07-01,12:00-16:00,1730.9697176572008,2284.849777270234,24
2025-07-01,16:00-20:00,417.7983666666663,3517.2545197222216,24
2025-07-01,20:00-24:00,8219.344706666665,2673.7960610631026,24
2025-07-02,0:00-4:00,844.9315421056306,2047.503569999999,24
2025-07-02,4:00-8:00,2243.7849802777773,2873.8986449388995,24
2025-07-02,8:00-12:00,5431.232380555555,2375.83,24
2025-07-02,12:00-16:00,2322.197226930737,458.8568606927304,24
2025-07-02,16:00-20:00,347.0502283333336,4703.420595351713,24
2025-07-02,20:00-24:00,8086.106625,3460.211007499999,24
2025-07-03,0:00-4:00,1256.6202657956112,2152.157256666667,24
2025-07-03,4:00-8:00,3120.418264242118,934.3976200000006,24
2025-07-03,8:00-12:00,5166.495708611112,3639.285633333333,24
2025-07-03,12:00-16:00,2185.959454022632,1513.7254380555555,24
2025-07-03,16:00-20:00,272.0793050000001,4635.532003652774,24
2025-07-03,20:00-24:00,1246.7004450000009,3576.2093253499993,24
2025-07-04,0:00-4:00,0.0,1133.254480761115,24
2025-07-04,4:00-8:00,884.7486322942357,393.94187837221904,24
2025-07-04,8:00-12:00,10268.266032362826,0.0,24
2025-07-04,12:00-16:00,0.0,83.70323333333329,24
2025-07-04,16:00-20:00,69.62949583333352,5532.172488888886,24
2025-07-04,20:00-24:00,1050.3524388750002,3405.0512091666665,24
2025-07-05,0:00-4:00,647.9572018828835,1051.1037692499995,24
2025-07-05,4:00-8:00,1398.9850180555554,597.6029592999998,24
2025-07-05,8:00-12:00,10005.463079845676,0.0,24
2025-07-05,12:00-16:00,0.0,38.527000000000044,24
2025-07-05,16:00-20:00,48.83244833333299,5426.18095916667,24
2025-07-05,20:00-24:00,7833.604484166665,3099.065519166666,24
2025-07-06,0:00-4:00,1800.7897944135811,1610.5697099999993,24
2025-07-06,4:00-8:00,2865.6412627777772,1684.696577777778,24
2025-07-06,8:00-12:00,5836.252277112485,3032.9076499999996,24
2025-07-06,12:00-16:00,1751.1340850617294,2351.2468077777776,24
2025-07-06,16:00-20:00,122.23012694444333,4440.938626677783,24
2025-07-06,20:00-24:00,7757.384135833332,3519.962146666667,24
2025-07-07,0:00-4:00,2141.3476650274365,2422.62589,24
2025-07-07,4:00-8:00,789.8160733333334,4104.60314771111,24
2025-07-07,8:00-12:00,4703.426169451306,1988.6620209888893,24
2025-07-07,12:00-16:00,5937.588290877914,230.3724344444447,24
2025-07-07,16:00-20:00,142.1449616666663,5080.694670594448,24
2025-07-07,20:00-24:00,7696.746658333331,3536.0319799999997,24
2025-07-08,0:00-4:00,2340.976887537724,681.3903983333331,24
2025-07-08,4:00-8:00,780.9595449999998,4911.371964172224,24
2025-07-08,8:00-12:00,5277.379418333333,3044.7411378777742,24
2025-07-08,12:00-16:00,6458.6089150000025,903.1161277777777,24
2025-07-08,16:00-20:00,203.7449411111112,5225.787421355555,24
2025-07-08,20:00-24:00,8322.8618925,3382.6246933333327,24
2025-07-09,0:00-4:00,1406.8687671296238,706.4002533333334,24
2025-07-09,4:00-8:00,833.6297988888888,5520.917793699999,24
2025-07-09,8:00-12:00,6205.902599999999,2358.8981499999995,24
2025-07-09,12:00-16:00,5226.786828580247,855.2755705555553,24
2025-07-09,16:00-20:00,254.3518755624142,5276.571880000001,24
2025-07-09,20:00-24:00,8197.424169658332,3519.2408466666666,24
2025-07-10,0:00-4:00,1941.43901,552.354088279733,24
2025-07-10,4:00-8:00,887.6892819509233,4819.697900555556,24
2025-07-10,8:00-12:00,4602.596043960906,2650.8787166666666,24
2025-07-10,12:00-16:00,5729.229081469286,737.0332833333332,24
2025-07-10,16:00-20:00,390.99528166666676,5025.411823638887,24
2025-07-10,20:00-24:00,1980.7031158333336,3445.1176749999995,24
2025-07-11,0:00-4:00,83.3259383333334,586.915478333333,24
2025-07-11,4:00-8:00,811.0614986042456,2016.1390504222234,24
2025-07-11,8:00-12:00,8046.6884,0.0,24
2025-07-11,12:00-16:00,2549.0597499999976,0.0,24
2025-07-11,16:00-20:00,110.91990222222205,5275.511455177779,24
2025-07-11,20:00-24:00,863.9226985999995,3638.3743514555554,24
2025-07-12,0:00-4:00,1073.09216794321,700.9787200000001,24
2025-07-12,4:00-8:00,1022.3222600000001,1492.9183111666664,24
2025-07-12,8:00-12:00,9009.828566666667,0.0,24
2025-07-12,12:00-16:00,1633.2265500000017,130.97128388888882,24
2025-07-12,16:00-20:00,81.04388166666638,5449.1798318944475,24
2025-07-12,20:00-24:00,7988.680425833333,3166.404557699997,24
2025-07-13,0:00-4:00,1992.4633508436216,254.92825999999968,24
2025-07-13,4:00-8:00,1020.5566522222224,5038.890141666664,24
2025-07-13,8:00-12:00,5698.260885555555,2273.9651499999995,24
2025-07-13,12:00-16:00,3538.500553271605,564.3764058333329,24
2025-07-13,16:00-20:00,165.31835388889,5018.873980055557,24
2025-07-13,20:00-24:00,8252.115565833334,3372.475991666666,24
2025-07-14,0:00-4:00,1740.4592174554095,436.93201166666665,24
2025-07-14,4:00-8:00,939.9278194444444,5095.528170216663,24
2025-07-14,8:00-12:00,5462.419633333333,2004.440666666666,24
2025-07-14,12:00-16:00,3793.159011995879,326.24393222222307,24
2025-07-14,16:00-20:00,72.44490833333316,5088.046957222219,24
2025-07-14,20:00-24:00,8457.438413333333,3273.130899999999,24
2025-07-15,0:00-4:00,2146.758041495196,103.74718166666673,24
2025-07-15,4:00-8:00,124.64912415637909,5096.731766666667,24
2025-07-15,8:00-12:00,6436.608466666667,1581.6237500000002,24
2025-07-15,12:00-16:00,2135.091734276405,637.6490252777787,24
2025-07-15,16:00-20:00,397.2353497222216,5357.461690369446,24
2025-07-15,20:00-24:00,8895.920685,3223.8522799999996,24
2025-07-16,0:00-4:00,1669.66482651235,21.60675500000002,24
2025-07-16,4:00-8:00,53.195053504802395,5145.408643333334,24
2025-07-16,8:00-12:00,6235.4204827777785,1555.8183499999996,24
2025-07-16,12:00-16:00,2412.273367843658,346.4930190089169,24
2025-07-16,16:00-20:00,546.5427479972554,5228.789807886111,24
2025-07-16,20:00-24:00,8942.336475,3403.6975833333327,24
2025-07-17,0:00-4:00,1186.4879266563748,36.75721999999985,24
2025-07-17,4:00-8:00,124.19342216049307,4784.001326111111,24
2025-07-17,8:00-12:00,5961.89557111111,2836.7979000000005,24
2025-07-17,12:00-16:00,3779.4866081500613,777.7516127777783,24
2025-07-17,16:00-20:00,603.2624377777781,4895.261717222222,24
2025-07-17,20:00-24:00,2618.723162777797,3460.4870983333335,24
2025-07-18,0:00-4:00,1540.6445916666664,0.0,24
2025-07-18,4:00-8:00,495.4591934678764,1976.9824666666664,24
2025-07-18,8:00-12:00,8020.000216666665,0.0,24
2025-07-18,12:00-16:00,8.778427222918657,63.03974999999991,24
2025-07-18,16:00-20:00,405.6793722222218,5176.535618055554,24
2025-07-18,20:00-24:00,2788.512371111109,3489.4069666666664,24
2025-07-19,0:00-4:00,1394.6985833333333,5.794658333333473,24
2025-07-19,4:00-8:00,671.9764272222221,2115.6190685444462,24
2025-07-19,8:00-12:00,8134.6839394444405,0.0,24
2025-07-19,12:00-16:00,0.0,0.0,24
2025-07-19,16:00-20:00,331.33402048011044,5047.940079444445,24
2025-07-19,20:00-24:00,8734.838708333333,3565.465233333333,24
2025-07-20,0:00-4:00,1577.9679865500689,8.348666666666759,24
2025-07-20,4:00-8:00,46.732001687242196,5034.316812966664,24
2025-07-20,8:00-12:00,5519.6082,2008.6769,24
2025-07-20,12:00-16:00,3574.3570954218044,377.25510013374355,24
2025-07-20,16:00-20:00,521.9728695375463,5215.701149702778,24
2025-07-20,20:00-24:00,8797.411273333333,3334.4887983333338,24
2025-07-21,0:00-4:00,1256.5096231515788,0.0,24
2025-07-21,4:00-8:00,184.25798611111134,4779.211428405556,24
2025-07-21,8:00-12:00,5980.843233333333,2550.788733333333,24
2025-07-21,12:00-16:00,3395.2127045130355,413.85411666666676,24
2025-07-21,16:00-20:00,310.12576611111103,5112.217284680561,24
2025-07-21,20:00-24:00,8915.541731666664,3258.9904166666665,24
2025-07-22,0:00-4:00,1110.9121746673604,1.4218333333333248,24
2025-07-22,4:00-8:00,88.91968724279843,5269.770273888889,24
2025-07-22,8:00-12:00,5286.593212777777,1890.594483333333,24
2025-07-22,12:00-16:00,4758.765313590534,1076.9070716666656,24
2025-07-22,16:00-20:00,564.6416348010977,5553.756532236108,24
2025-07-22,20:00-24:00,8580.005314166665,3239.107946513896,24
2025-07-23,0:00-4:00,1749.5628159876596,2.9389549999999645,24
2025-07-23,4:00-8:00,554.7641162825794,3376.2873400000003,24
2025-07-23,8:00-12:00,6126.195273333333,2520.525083333333,24
2025-07-23,12:00-16:00,1683.508766762686,878.4067833333327,24
2025-07-23,16:00-20:00,272.3625994444442,5025.562335608336,24
2025-07-23,20:00-24:00,8737.623018333332,3227.689671666666,24
2025-07-24,0:00-4:00,1179.2143912037063,0.0,24
2025-07-24,4:00-8:00,309.0136582578881,4556.271719322224,24
2025-07-24,8:00-12:00,5982.762516666666,1501.8965833333332,24
2025-07-24,12:00-16:00,2507.264107503431,1069.054326111111,24
2025-07-24,16:00-20:00,431.5812614814826,5381.271526941668,24
2025-07-24,20:00-24:00,2966.7162994444875,3197.0517133333324,24
2025-07-25,0:00-4:00,1243.5287216666661,0.0,24
2025-07-25,4:00-8:00,472.3066511111109,2652.5108651722558,24
2025-07-25,8:00-12:00,8751.094356971882,0.0,24
2025-07-25,12:00-16:00,0.0,0.0,24
2025-07-25,16:00-20:00,177.31836661522652,5290.798954994443,24
2025-07-25,20:00-24:00,2910.7945761110914,3462.5611333333336,24
2025-07-26,0:00-4:00,1369.2498283333327,14.970618333333391,24
2025-07-26,4:00-8:00,732.5387974972389,2116.0101,24
2025-07-26,8:00-12:00,8247.556217444486,0.0,24
2025-07-26,12:00-16:00,0.0,0.0,24
2025-07-26,16:00-20:00,308.60830878601195,4960.998461111112,24
2025-07-26,20:00-24:00,8930.897894999998,3558.592099999999,24
2025-07-27,0:00-4:00,1397.17187371742,96.1186816666667,24
2025-07-27,4:00-8:00,507.6241044032915,3672.2095083333334,24
2025-07-27,8:00-12:00,5706.933826111111,3204.84635,24
2025-07-27,12:00-16:00,2910.6611878257904,1114.8395927777772,24
2025-07-27,16:00-20:00,288.55465999999956,5249.511741386108,24
2025-07-27,20:00-24:00,8436.438667499999,3030.7521241666664,24
2025-07-28,0:00-4:00,2238.8731302880606,0.0,24
2025-07-28,4:00-8:00,304.0558049794242,4795.2508029,24
2025-07-28,8:00-12:00,5088.134024999999,3529.4589166666665,24
2025-07-28,12:00-16:00,5846.086264135802,778.2939166666664,24
2025-07-28,16:00-20:00,342.92155722222276,5150.038905980553,24
2025-07-28,20:00-24:00,8651.738495,3306.2814883333335,24
2025-07-29,0:00-4:00,1461.3298913751623,13.03145999999981,24
2025-07-29,4:00-8:00,104.55057500000032,3840.1792297222237,24
2025-07-29,8:00-12:00,5025.710499722221,3156.1057499999993,24
2025-07-29,12:00-16:00,4424.512645099452,743.0817333333337,24
2025-07-29,16:00-20:00,478.88695650205716,5624.179232500001,24
2025-07-29,20:00-24:00,8892.044315,3380.221563333333,24
2025-07-30,0:00-4:00,1794.7900073045284,39.83343999999988,24
2025-07-30,4:00-8:00,133.9972883333338,4224.935201580553,24
2025-07-30,8:00-12:00,5290.076235,3243.9753999999994,24
2025-07-30,12:00-16:00,3796.8037625685847,667.5098383194479,24
2025-07-30,16:00-20:00,514.1630238888889,4550.030131666666,24
2025-07-30,20:00-24:00,8793.736861666664,3283.9094216666667,24
2025-07-31,0:00-4:00,1267.9264806824424,64.96996499999977,24
2025-07-31,4:00-8:00,110.18176176954745,4914.316866666666,24
2025-07-31,8:00-12:00,5420.599687222221,3194.3920666666654,24
2025-07-31,12:00-16:00,5395.275122016462,1499.8589794444442,24
2025-07-31,16:00-20:00,427.60854166666707,5036.568809999999,24
2025-07-31,20:00-24:00,3010.0501994444967,3191.332018488887,24
2025-08-01,0:00-4:00,838.2794183333331,20.6658483333332,24
2025-08-01,4:00-8:00,491.7886783333335,2306.970482550043,24
2025-08-01,8:00-12:00,9200.173470411524,0.0,24
2025-08-01,12:00-16:00,0.0,0.0,24
2025-08-01,16:00-20:00,262.7423633607657,5026.563910238885,24
2025-08-01,20:00-24:00,2785.0543173148553,3513.6344666666664,24
2025-08-02,0:00-4:00,1222.1769383333333,0.1323333333333494,24
2025-08-02,4:00-8:00,615.7943816666666,2205.3407629278126,24
2025-08-02,8:00-12:00,8380.493077307958,0.0,24
2025-08-02,12:00-16:00,0.0,35.227666666666664,24
2025-08-02,16:00-20:00,175.63351598765303,5117.896874166667,24
2025-08-02,20:00-24:00,8922.061314999999,3529.0751999999993,24
2025-08-03,0:00-4:00,1012.8855549999996,29.83933333333323,24
2025-08-03,4:00-8:00,372.05117598765446,5689.879196666667,24
2025-08-03,8:00-12:00,4422.501249999999,1185.3236666666664,24
2025-08-03,12:00-16:00,4338.375752839509,233.03844027777836,24
2025-08-03,16:00-20:00,158.81392416666654,5562.067032594447,24
2025-08-03,20:00-24:00,8174.000750833333,3039.5661416944467,24
2025-08-04,0:00-4:00,2599.1039931893024,53.84268666666685,24
2025-08-04,4:00-8:00,165.37724897119654,5712.637358333333,24
2025-08-04,8:00-12:00,3890.009516666667,1259.5631666666663,24
2025-08-04,12:00-16:00,4289.982083333333,307.98142081961464,24
2025-08-04,16:00-20:00,343.2893833333326,4582.782471488719,24
2025-08-04,20:00-24:00,8810.642969999997,3155.474468333334,24
2025-08-05,0:00-4:00,1147.497491985599,56.835689999999886,24
2025-08-05,4:00-8:00,52.405598683131096,5506.941554999999,24
2025-08-05,8:00-12:00,2965.854183333333,1729.4810666666667,24
2025-08-05,12:00-16:00,5893.156468312756,139.6442466666665,24
2025-08-05,16:00-20:00,349.4412914266147,4820.965872222221,24
2025-08-05,20:00-24:00,8523.230479999998,3562.9819166666666,24
2025-08-06,0:00-4:00,1565.7465247427976,76.67123833333324,24
2025-08-06,4:00-8:00,207.83669896091322,5211.32665,24
2025-08-06,8:00-12:00,3813.9056166666664,1579.2816500000004,24
2025-08-06,12:00-16:00,5394.28192414266,668.0236080555549,24
2025-08-06,16:00-20:00,298.2166713237326,5414.155161122224,24
2025-08-06,20:00-24:00,8188.695544166666,3411.4950458333324,24
2025-08-07,0:00-4:00,2006.5984258744838,118.10048000000018,24
2025-08-07,4:00-8:00,702.0963253497969,5175.325431666666,24
2025-08-07,8:00-12:00,7296.364399999998,1564.1912166666664,24
2025-08-07,12:00-16:00,911.9140801440335,33.87987666666709,24
2025-08-07,16:00-20:00,10.131685185186573,4919.6447,24
2025-08-07,20:00-24:00,2054.8588311110643,3650.731414999999,24
2025-08-08,0:00-4:00,731.015038333333,39.36453666666682,24
2025-08-08,4:00-8:00,1351.238359852578,2160.6883500000004,24
2025-08-08,8:00-12:00,9149.582013501375,0.0,24
2025-08-08,12:00-16:00,0.0,0.0,24
2025-08-08,16:00-20:00,190.05313998628063,4979.4290247222225,24
2025-08-08,20:00-24:00,2308.5331568444444,3521.6083766666666,24
2025-08-09,0:00-4:00,634.6646733333328,112.01356333333354,24
2025-08-09,4:00-8:00,695.0637827777781,2177.7769487940013,24
2025-08-09,8:00-12:00,9493.695016831276,0.0,24
2025-08-09,12:00-16:00,0.0,0.0,24
2025-08-09,16:00-20:00,57.225378333333424,4903.834116800001,24
2025-08-09,20:00-24:00,8276.940775,3411.599759491666,24
2025-08-10,0:00-4:00,1679.5700393415673,79.63111333333325,24
2025-08-10,4:00-8:00,387.8952163271582,5203.292468333333,24
2025-08-10,8:00-12:00,4474.7226,1441.76425,24
2025-08-10,12:00-16:00,3714.836895946506,76.67085638888898,24
2025-08-10,16:00-20:00,164.6566542592606,4847.296187777777,24
2025-08-10,20:00-24:00,8466.263498758331,3684.6663491666664,24
2025-08-11,0:00-4:00,1479.1885684124516,247.8385850000002,24
2025-08-11,4:00-8:00,824.5611303600805,5254.023143533338,24
2025-08-11,8:00-12:00,4288.0743833333345,1955.1859,24
2025-08-11,12:00-16:00,4588.290452304533,894.7108594444442,24
2025-08-11,16:00-20:00,221.81511333333322,5169.204142749998,24
2025-08-11,20:00-24:00,8068.85479,2812.402231272224,24
2025-08-12,0:00-4:00,2118.708993446502,201.23779833333322,24
2025-08-12,4:00-8:00,1007.3511349348403,4759.462960555556,24
2025-08-12,8:00-12:00,4283.929047818931,1236.6518333333333,24
2025-08-12,12:00-16:00,3347.1227217283877,782.1694866666664,24
2025-08-12,16:00-20:00,232.07957555555686,4968.177654283337,24
2025-08-12,20:00-24:00,8609.099222133333,3218.880307499999,24
2025-08-13,0:00-4:00,1386.0341529283942,221.40552833333345,24
2025-08-13,4:00-8:00,865.13991989712,5640.323248333334,24
2025-08-13,8:00-12:00,2401.32435,1369.6752,24
2025-08-13,12:00-16:00,4829.84226661866,511.42810444444444,24
2025-08-13,16:00-20:00,81.46046166666679,3783.758739233336,24
2025-08-13,20:00-24:00,8496.557039608333,3271.000649166667,24
2025-08-14,0:00-4:00,1554.894884002776,334.1750766666662,24
2025-08-14,4:00-8:00,871.6166991460916,6200.273848333334,24
2025-08-14,8:00-12:00,3818.136933333333,2283.1514666666667,24
2025-08-14,12:00-16:00,5484.6020964197505,0.0,24
2025-08-14,16:00-20:00,628.678232500001,4836.004964575002,24
2025-08-14,20:00-24:00,1179.9781983083326,3524.339991666666,24
2025-08-15,0:00-4:00,1243.380853351476,206.76991666666675,24
2025-08-15,4:00-8:00,1300.1497141666669,2204.109013872223,24
2025-08-15,8:00-12:00,10104.197947369685,0.0,24
2025-08-15,12:00-16:00,0.0,0.0,24
2025-08-15,16:00-20:00,365.95609766117855,5183.932012222223,24
2025-08-15,20:00-24:00,1085.3928666666666,3792.529316666666,24
2025-08-16,0:00-4:00,391.177615435529,301.41831999999994,24
2025-08-16,4:00-8:00,1386.6804138888888,1581.101886469445,24
2025-08-16,8:00-12:00,10176.943049999998,0.0,24
2025-08-16,12:00-16:00,0.0,0.0,24
2025-08-16,16:00-20:00,118.38373004801298,5384.0470034222235,24
2025-08-16,20:00-24:00,8486.741598333332,3456.6582929166666,24
2025-08-17,0:00-4:00,1694.423361419753,269.96914000000004,24
2025-08-17,4:00-8:00,990.998003209877,5453.744684999999,24
2025-08-17,8:00-12:00,6144.329116666666,1328.6753499999995,24
2025-08-17,12:00-16:00,2258.05539703704,126.27944683127498,24
2025-08-17,16:00-20:00,228.70092692132576,5399.789766099999,24
2025-08-17,20:00-24:00,8614.326613133333,3188.3894008333327,24
2025-08-18,0:00-4:00,1397.5746300250996,377.3417383333334,24
2025-08-18,4:00-8:00,877.4005749999997,5475.0610029888885,24
2025-08-18,8:00-12:00,4793.118100000001,1985.133866666667,24
2025-08-18,12:00-16:00,4671.079357222222,261.75514477366437,24
2025-08-18,16:00-20:00,383.3032969444439,5264.7688043596645,24
2025-08-18,20:00-24:00,8535.978266666665,3312.180308449999,24
2025-08-19,0:00-4:00,1209.635583391625,377.5719399999997,24
2025-08-19,4:00-8:00,907.4295555555556,5419.806228888889,24
2025-08-19,8:00-12:00,4197.820300000001,1445.3886499999994,24
2025-08-19,12:00-16:00,4455.684394615916,360.112565281207,24
2025-08-19,16:00-20:00,509.56753678063575,5019.451449999999,24
2025-08-19,20:00-24:00,8403.305008333333,3765.9580616666663,24
2025-08-20,0:00-4:00,1865.4755566735253,286.07246166666664,24
2025-08-20,4:00-8:00,1069.9128006995852,5106.907938333332,24
2025-08-20,8:00-12:00,2634.1200882784597,3077.351266666666,24
2025-08-20,12:00-16:00,6489.7025545473225,428.93949722222146,24
2025-08-20,16:00-20:00,487.1189377777773,4336.484918416666,24
2025-08-20,20:00-24:00,8726.351683333332,3220.8451191666672,24
2025-08-21,0:00-4:00,800.4422064197582,180.58497499999953,24
2025-08-21,4:00-8:00,911.3686994444448,5080.482639999999,24
2025-08-21,8:00-12:00,5441.241920528122,1134.3337833333337,24
2025-08-21,12:00-16:00,2440.1583360219465,268.3505430555556,24
2025-08-21,16:00-20:00,210.95885666666686,5286.023289960598,24
2025-08-21,20:00-24:00,2023.0425732098392,3587.715709198047,24
2025-08-22,0:00-4:00,314.2916733333335,404.1163783333327,24
2025-08-22,4:00-8:00,993.2340168989093,1812.1095149999999,24
2025-08-22,8:00-12:00,10149.787561980109,0.0,24
2025-08-22,12:00-16:00,0.0,0.0,24
2025-08-22,16:00-20:00,87.27605111111154,5278.892764933333,24
2025-08-22,20:00-24:00,1999.4718086111316,3537.81896505,24
2025-08-23,0:00-4:00,752.1418760596503,191.61470833333254,24
2025-08-23,4:00-8:00,1147.0073127777775,2231.8068738888887,24
2025-08-23,8:00-12:00,9890.810744286693,0.0,24
2025-08-23,12:00-16:00,0.0,0.0,24
2025-08-23,16:00-20:00,75.80893583333341,5214.208284558334,24
2025-08-23,20:00-24:00,8403.933751524997,3532.641313333333,24
2025-08-24,0:00-4:00,590.9342287904993,308.9769583333334,24
2025-08-24,4:00-8:00,1098.0919827777773,6262.617515,24
2025-08-24,8:00-12:00,5414.618916666667,1558.2587369055511,24
2025-08-24,12:00-16:00,5618.252811296299,305.3996561111114,24
2025-08-24,16:00-20:00,139.34182364197687,5017.78389611111,24
2025-08-24,20:00-24:00,8277.237221666666,3641.9713,24
2025-08-25,0:00-4:00,1945.1575068792868,65.73679166666682,24
2025-08-25,4:00-8:00,736.5908391289424,4742.317865555556,24
2025-08-25,8:00-12:00,6380.938608333334,1481.2753666666663,24
2025-08-25,12:00-16:00,1711.561446279147,637.6374113888883,24
2025-08-25,16:00-20:00,224.48377805555538,5163.545552475,24
2025-08-25,20:00-24:00,8402.706465,3585.8663733333333,24
2025-08-26,0:00-4:00,1469.840923309329,192.81975166666666,24
2025-08-26,4:00-8:00,1011.9317049999999,6173.027046666667,24
2025-08-26,8:00-12:00,4391.886366666666,1858.7451499999997,24
2025-08-26,12:00-16:00,4911.4788966735305,98.77498333333347,24
2025-08-26,16:00-20:00,747.8399101646005,4686.956848055555,24
2025-08-26,20:00-24:00,8585.488845833332,3444.313758575008,24
2025-08-27,0:00-4:00,1168.737915679019,165.17777166666667,24
2025-08-27,4:00-8:00,728.9072841975246,4773.522648333334,24
2025-08-27,8:00-12:00,3481.5880211111125,2543.757683333333,24
2025-08-27,12:00-16:00,5291.6944859465,1243.1291044444445,24
2025-08-27,16:00-20:00,345.86786027777737,4470.170902363888,24
2025-08-27,20:00-24:00,8204.553628333333,3280.5433768750027,24
2025-08-28,0:00-4:00,2110.075118281892,268.5803983333336,24
2025-08-28,4:00-8:00,836.6445876406035,5686.639057222222,24
2025-08-28,8:00-12:00,1443.3365500000002,2689.7822171124812,24
2025-08-28,12:00-16:00,5235.777856666665,797.184162777777,24
2025-08-28,16:00-20:00,238.9862416666673,2745.7816008333334,24
2025-08-28,20:00-24:00,2135.1048919444024,2344.701557959743,24
2025-08-29,0:00-4:00,1579.7496668656127,38.27167999999995,24
2025-08-29,4:00-8:00,989.8428149999999,3131.6776250000003,24
2025-08-29,8:00-12:00,9838.65545359739,0.0,24
2025-08-29,12:00-16:00,0.0,0.0,24
2025-08-29,16:00-20:00,150.50662027777764,5203.348003794444,24
2025-08-29,20:00-24:00,2126.719589444369,3640.1108066666666,24
2025-08-30,0:00-4:00,722.2567748834741,276.2577783333336,24
2025-08-30,4:00-8:00,1420.9486757694453,2155.3978211111107,24
2025-08-30,8:00-12:00,9499.462672841666,0.0,24
2025-08-30,12:00-16:00,0.0,0.0,24
2025-08-30,16:00-20:00,211.0307301954752,4967.701531666669,24
2025-08-30,20:00-24:00,8352.295724166665,3434.186484166667,24
2025-08-31,0:00-4:00,699.0875116666666,83.97547666666674,24
2025-08-31,4:00-8:00,998.5800805555556,6877.9527216666675,24
2025-08-31,8:00-12:00,3176.5813333333335,1301.35885,24
2025-08-31,12:00-16:00,4805.832941550075,228.82983333333323,24
2025-08-31,16:00-20:00,478.545725277777,3426.5903902388836,24
2025-08-31,20:00-24:00,8581.852375020575,3375.190659166666,24
2025-09-01,0:00-4:00,1950.250302808641,0.0,24
2025-09-01,4:00-8:00,161.51690666666548,4673.314249999999,24
2025-09-01,8:00-12:00,6613.540300000001,1047.6085833333332,24
